,tweet_text,sentiment
25932,da romanista contento bel colpo benvenuto,1
25933,grazie guerriero uomo roma 4 anni mezzo sudore grinta riprenditi nazionale bocca lupo campione ,1
58535,lo dicendo lungo tempo e terzini piu sottovalutati serie a merita applausi x partita fatta ieri grande mattia ,1
99288,e fantastico averti forzajuve finoallafine,1
99289,e pochi parolo compreso quando deve dire qualcosa dice 360 senza nascondere chissa cosa dovrebbero prendere esempio lui tutti lazio giochi senza senza senza sms ancora fuori campo scusa,1
25946,vorrei tornare 2 settimane fa godermi nuovo poi ancora ancora cr7day ,1
99296,che furbi anticipato arrivo cosi fregato giornalai stupendi tutto,1
136137,il rinnovo cuadrado un ottima notizia scordero mai quando torno prestito chelsea chiese piangendo tornare casa scordero mai gol decisivi ogni anno juan juventino vero ,1
136131,anche creduto momento e stato bello vita vuoi tornare dobbiamo rimanere ancora medioevo ,1
136130,anch io felicissima ansaldi l esclusione icardi butto giu,1
58523,facciamo tornare felici tutti ,1
58522,sei vero signore cristiano grazie cuore bellissimo gesto oggi vale meravigliosa rovesciata,1
99312,tantissimi auguri te splendida famiglia ,1
136117,la sicilia e piu bella ,1
58510,i noticed you re training at ucla va pranzo o cena veloce paio ricercatori italiani ucla let us know buon lavoro ,1
99266,siiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii finale grazie croaziainghilterra croeng,1
25972,grandissimo gonzalo e quei giocatori rimasto proprio cuore si contento anch io lui sogno un ritorno avverera spero tanta fortuna ovunque giochi ,1
136180,spero oggi riesca nellimpresa oggi sicuro ogni gobbo rispetti po croato fracroa worldcup2018 finalworldcup,1
58557,ciao gigi auguro felice anno nuovo vivo bourgogne saro juventino sempre ,1
136245,bravo grande prestazione js7,1
99224,callejon manica lunga sempre bravo guaglio ,1
25856,ciao stefan tifoso dell inter video saluto figlio leonardo bartolo anni 10 idolo veramente felice forza stefano forza inter ,1
58592,cara giorni frenetici pieni sogni lancio appello 30 milioni  allanno cacciamo tifosi comprando ognuno maglietta marotta pensaci vogliamo disposti stare sempre 7 spalle tutticonla7,1
58589,sei grande tutta piena solidarieta vicinanza ,1
136237,ti amo modo nemmeno canzoni neomelodiche napoletane possono descrivere cavanialnapoli cavani sscnapoli,1
58588,bravissimo mario veramente guerriero ,1
25862,eccitante vederlo maglia solo certezza esclude nell eden calciomercato,1
136234, speriamo ,1
136233,capolavoro arriva halilovic 0 ancora 2 anni contratto altro capolavoro puntare giovano ancora inespresso potenziale enorme classico colpo tipo chalanoglu anno fa ,1
99232,buon giorno carissima stefania steffys pronta x stasera x juventus non vedo l ora un forte bocca lupo grinta attenzione non importa segna l unica cosa conta solo vincere ,1
136229,bravo cosi entra campo,1
136224,comunque partita joao mario oggi migliore centrocampo,1
25872,chi ama dimentica dimentichero l attaccamento tifosi del,1
25873,esattamente secondo me lavorando po accelerazione quindi uscita notizie coincisa leliminazione mondiale penso inoltre scelto la juve scelto juventina dico onore ,1
25874,auguri sarebbe regalo moooolto gradito p,1
99240,cosi almeno so felici contenti ,1
58578,io milik stimo me piace ma attacco solo lui lo volete capire editorna forzanapoli ,1
25880,bravo france bravo fraper rusia2018 allezlesbleus,1
99246,grandeeeeeee paul congratulazioni ,1
136205,hai ragione meglio tacere po permalosa allegri,1
25890,complimenti partita azzardare lasciarci ,1
99252,torojuve vinto derby prestazione molto sotto normali standard sempre super cosi super quel conta vincere vincere derbydellamole sempre bello,1
25893,mauro grandissimo fan rinnovi inter amala sempre ,1
25900,io vorrei sempre campo forte te meriti sempre appoggio forza,1
58558,uomo nero uomo vero io te kalidou sempre simbolo squadra immagine citta onore fiero proprie origini ,1
136183,roba crederci ,1
58556,amore vieni amore vai cr7allajuventus,1
135811,bravo forse primo dovuto fermare partita facile parlare dopo attori indegni spettacolo ,1
135798,oltre svenderlo portamo casa pure santon no dico santon bastato quando lanno scorso consigliavamo prendere defrel schick il bello poi senti dire ho imparai errori commessi scorso anno va va,1
135795,che bello piccolino ,1
99865,testa spalle sopra centrocampisti mondiale assomiglia molto definitiva consacrazione gioca padronanza sa essere migliore campo grandioso ,1
99866,ho smesso sognare quando andato via adesso finalmente posso riniziare farlo benvenuto mister ora giunto momento portarla casa forza ragazzi ,1
26605,grazie infinite averci aiutato finire l anno migliore modi grazie tifosi canada ,1
26606,grande edi dopo spagna paese accolta braccia spalancate preferiti por ella ,1
26608,a sios18 ce poco raccontera calcio sport amiamo ,1
99873,il napoli miglior partita giocando crotone ,1
26617,era meglio andare ristorante ieri sera eh ,1
99878,grazie gol dato vittoria importantissima adelante remuntada,1
135383,le belle resti sempre grande alex ,1
135382,complimenti crescendo tantissimo,1
135380,talmente napoletano scoperto molto ammanicato camorra complimenti ,1
58004,esatto pero dottore deve ammettere prima 2006 associavano certi calciatori tornando grandi torneremo davvero grandi quando riusciremo prendere calciatori cr7 orgogliosa juve rialzata ,1
26597,non riesco smettere ridere ,1
135376,e ora mostrare bene vuoi napoli pensa po cosa succederebbe tornassi preferirei rinunciare qualche milione essere amato milioni persone cavani,1
135374,che vanno bene rugani deve ancora crescere benatia bravo deve essere guidato lui caso coppia peggiore bonucci godin od manolas esempio perfetti ,1
135372,si fa complessivi 30 gia eccellente trio davanti sa parecchie,1
26627,benvenuto seriea sognavano andassi propria squadra cuore godere juventini anni milan gioca champions sfidarti stato possibile ora nuovo l occasione piacere rivederti sansiro paura,1
99886,dai capitano ve goduto tanto vinto adesso fateci sognare noi suerte ,1
26630,p s bravo vedo sempre pezzo commenti imparziali precisi puntuali sempre continua cosi ,1
26634,io ragazzi amo modo infinito certo giusto avere proprie preferenze squdra sempre semplice ,1
57997,non crediamo grande stesso,1
135362,e normale perche poi ogni partita aumenta fiducia l autostima permette provare giocate difficili provare rischiare piu fenomenale ,1
26637,non potuto vederla criscpass felicissimo xhaka vlado altri vissuto appartiene solo loro nessuno giudichi priori festeggiare punto hopsuisse,1
57995,grazie finoallafine torinojuve,1
99896,anche tifosi conquista posto champion vedervi gioire gioia ricompensa sicurezza che affermato tu basi solide futuro veri protagonisti bravi tutti gioxcatpri allenatore societa ,1
135352,vabbe centra giocato altissimi livelli anni falcao fatto 1 2 anni davvero incredibile se erro piaceva molto poi crollato pur giocatore particolarmente fisico se afflosciato senza motivo apparente,1
26625,tanti auguri gonzalo buon compleanno ,1
135407,juan vogliamo bene assai splendido ,1
58022,tu tifosi bianconeri mai scarto indesiderato differenza scrive varriale ,1
58023,bello mattia grande,1
135489,potrebbe essere questione denaro cosi tecnica juve imparato cosa lasciano girare voci false entrata uscita cosi sara immenso grazie higuain due anni,1
26530,grazie esistere meriteremo mai,1
99806,ma serio coraggio parlare voi tifosi dell su fate bravi ora smembrano po amor proprio andatevi nascondere ,1
26533,buon anno campione ,1
26534,ma quando uscito ce stata standing ovation per,1
135477,ti amo vita,1
58060,grande juan idolo grande spogliatoio ,1
26544,brava applausi davvero guarda come roma condividesse razzismo propria tifoseria capito ,1
58059,infortunio festeggiare comunque ,1
99822,bella vita ,1
26550,grazie lich e goodluck,1
26554,ma quando l addio pallotta gioia immensa non manca tanto,1
26557,ciao radja vorro sempre bene ovunque andrai emozioni fatto vivere storia grazie lt 3,1
99835,la cosa intrigante e demoralizzante interisti solo wandanara spiega linter ceduto soprattutto lascia intendere icardi rifiutato credeva juve preso cr7 altrimenti grazie,1
99836,e forza juve sempre ,1
135445,ieri l ho visto molto bene,1
26566,grazie roma forza roma sempre amo ac roma ,1
58044,mi piace buon giocatore,1
135434,buon anno usciereeeeee ,1
58034,meno male ceri strigliato squadra riportati concentrazione finoallafine,1
26582,mi accontentato degno di,1
99852,personalmente trovo ridicolo continuare sottolineare 0 gol 0 tiri specchio ecc evidentemente molti sfugge grande lavoro ripiegamento sviluppo manovra fatto francese attaccante questo bravo fra giroud,1
26584,paul porto avanti vista gennaio standing ovation virtuale conta ,1
135423,non importa amore mio amo stesso franciacroazia,1
26586,un abbraccio grande napoletano italiano ,1
135420,il gioco aggiornare pagina twitter juve continuazione ieri pomeriggio stato rappresentativo impressionante ,1
26589,che grande gol cagliaritani fermano crampi contrasti unghie incarnite 7 minuti recupero concessi dopo gol arcadio lamentano volevano ulteriore recupero jat pazzia pallin forzanapolisempre cagliarinapoli 0a1,1
99901,our best defender forza benatia uck bonucci ,1
57988,salvataggio favoloso riga porta grande kwadwo internapoli,1
99906,ma fatevi sentire cazzo ogni partita finiamo 10 maniera incredibile ,1
57985,sei fantastico dybalino mio sempre ,1
57924,comincio solo ora rendermene conto fantastico ,1
26732,grande avversario degno grande rispetto insulti passano uomini veri restano ,1
57921,orgoglioso avere uomo te squadra cuore ,1
135251,tanti cari auguri te cari finoallafine forzajuve,1
26736,sei sicurezza soprattutto uscita alta grande david ,1
135248,se puoi battere nemico diventa alleato cr7 juventus love teamronaldo ronaldiani ,1
135247,comunque arrivato lui proprio l unico solo ,1
135245,ma gol fatto mammamiaaaaa ,1
26742,altra partita sontuosa gigio nessuno dira me migliore campo bravo ,1
26745,sei grande giocatore juve giochi squadre piu forti mondo sempre sostenuto lotta campo allenamento insieme noi meglio lascia perdere social servono certo farti giocare titolare solo far casino,1
135238,ti amiamo ,1
26748,grande matteo sempre professionale umile poche parole tanti chilometri cuore auguri felice 2019,1
26749,questa frase l animo persona vincente grandi ragazzi ,1
99984,buongiorno comunque po piu ,1
135229,kalidou campione sopratutto bravissima persona,1
26755,grande rispetto tutta nazionale giappone sfiorato limpresa ricordato cosa significhi metterci cuore ,1
26758,molto meglio cosi aziendalista no piedi terra pedalare nel calcio vita nessuno regala niente anzi adesso metteranno ancora impegno metterci bastone ruote cr7 attento garretti oltreche voler dimostrare poter dare ancora molto,1
26760, compraci elliott poi ribaltiamo tas autotesseri divertiamo dai ,1
99989,grandissimo congratulazioni bocca lupo piccolo grande paese ,1
57898,kalidou vogliamo bene ,1
135213,eres puto padre hahahahahah te amo,1
26770,onore te gran bella partita ,1
26775,auguri tutta famigliola ,1
57890,io spero resterai torino sami campione silenzioso ,1
100006,buongiorno ,1
135201, io sono si cuore tifosi sempre ,1
57889,cosi pero ce mandate manicomio radja nainggolan forza roma ,1
135260,fiersdetresbleus bravo bravo bravo coupedumonde footballworldcup2018,1
99800,presidente portaci matador vinciamo forza presidente forza mister forza matador forza napoli ,1
57927,dai vieni juve cosi completi garagino bella multipla ritmo abarth 1983 ,1
57929,tu forza campo curar napoletani amiamo ,1
26656,io personalmente orgoglioso essere rappresentato uomo te kk26 sempre fianco,1
26661,chi strappa sorriso porta po conforto bambini malati merita rispetto riconoscenza qualunque lavoro faccia qualunque fede abbia qualunque squadra tifo va coraggio affrontare dolore bravo ,1
135331,complimenti campione adesso bocca lupo finale 6 grande ,1
135322,tanti auguri roberto,1
99928,sei coniglio bastava dirlo voglio andare via serviva silenzio buffone sappi oggi giocato mondiale titolare soltanto grazie roma indegno ,1
57962,meraviglioso buon anno kk,1
135315,ci promesso romanista continuera completera intero contratto adempi promesse solito ,1
135313,merita finire carriera anzitempo cosi vari sergio ramos,1
135309,e forse tantissime altre buffon numero numeri uno indiscutibilmente me no bandiera ,1
135306,ritiriamo 7 napoli giocatore cattiveria classe immenso immenso matador ,1
26687,grande dries chiuso lanno 3 vs 2 altro 44 punti quindi ottimo,1
135303,a parte tutte discussioni gioconda rubata ridere vorrei dire comunque usare opera italiana festeggiare vittoria francese fa ridere mooolto piu felicitazioni ,1
26689,e difensore straordinario da applausi ,1
99937,grazie piastrella soffitto venuta giu ,1
26694,che carini,1
57951,se pensate lacquisto giocatore forte mondo lavoro concluso beh errore tifosi unottima memoria nel 2006 speravate averci ucciso eh fame inestinguibile finoallafine,1
99942,complimenti campione ,1
26700,il grandissimo paulo roberto cotechino centravanti sfondamento ,1
135291,fabio gigante grande sfida samp parma momento 2 0 genovesi ,1
99947,g l te amo mundial2018 mundialderusia2018 mexicovscoreadelsur,1
135286,ma favore inesistente quel rigore dai ho capito 46 punti male cerca fomentare cagate all estero anche gente scema credulona bibbia grazie buona domenica ,1
135285,grazie stephan parte storia,1
99949,che segna manco mani concordo concetto oggi potenziale gente gol perisic gambe vedo giro politano facilmente migliorabile devi fare investimento importante centrocampo ,1
135281,tanti auguri auguro felice compleanno ,1
26711,sarebbe fantastico incrocio dita torna diventiamo squadra top forzainter,1
26716,juanito adorato meraviglioso davvero ti voglio mondo bene panita ,1
135272,buongiorno tranne interpsv,1
26725,torna juve qui amiamo vogliamo alzare champions,1
99797,grande cris vedi foto instagram di,1
99796,oggi ancora volta orgoglioso avere eroe sportivo chiunque altro storia lotto uguaglianza fratellanza liberta mali peggiori delluomo dallalba tempi ignoranza assenza damore con,1
26518,complimenti davvero uomo speciale ,1
135734,coa guaglio complimenti bel gol ieri ,1
135728,pure futuro vedo bene,1
26305,il calcio ogni tanto ancora grado fornire buoni esempi bravo bene essere orgoglioso ,1
58245,avoja iniesta roba meravigliosa mai visto campo calcio ,1
135724,complimenti campione ,1
135721,tutti piedi gol solo puo fare complimenti ciruzzo,1
58237,ti amo leggenda,1
58235,mai nessuno amera amato noi ,1
26321,io voglio ancora bianconero qualsiasi cosa accada sempre grato fatto bianconeri voglio dire ora tempi sospetti te migliore squadra mondo,1
99621,il falegname 30mila lire meglio,1
58228, solo tanti applausi un eredita difficile prendere confidiamo te ,1
135706,sei unico solo amiamo ,1
58227,ho appena visto fallo mano piacerebbe avere punto vista raccomando imparziale sempre ,1
135704,ovviamente ora accettato sfida e preso tt oneri onori oggi godra forse il grande giocatore mondo forse mister dopo 4scudetti4coppe italia 2 finali champions 4anni 2 supercoppa italia merita,1
135698,jakajdjsjaja te amo,1
26336,un mese fa mertens strabiliava mondo gol favore magie club grazie mondiali2018,1
58215,io rivoglio nulla ragazzo spero bravo tanti gol ,1
26343,sarai avversario campo ma applaudiremo spalti grazie,1
58212,centraficana refuso fantastico ,1
58211,saluti imbocca lupo chiedo solo piccolo saluto tutta squadra uruguaiano nipotino paolo tifa voi,1
26349,alla quel gobbo nrc nevergiveup amala,1
135676,e oscar divertentissimo ,1
58203,gonzalo sempre cuori quando nervoso oppure pensieri testa sforzo ricordare quel colpo testa all ultimo minuto ripeto inter merda specie preghiera torno immediatamente sereno tuooooooooorna sta cas aspett tttte ,1
99655,certo complimenti operai magari prenderanno stipendio forse mandati cassa integrazione peggio perderanno posto lavoro soldi cr7 si bravissimi molti molti complimenti,1
99657,ti dico solo questo grazie vorro sempre bene ninja auguri nuova avventura nainggolan,1
58197,il centrocampista forte mondo senza ombra dubbio no replica ,1
58195,lukaku italia c e gente stenta poter comprarsi cibo e sognano vita dignitosa contento te famiglia sei grande auguri,1
99599,capitano ti voglio tanto bene,1
58190,i giocatori vanno roma resta radija resterai sempre guerriero vogliamo bene grazie nainggolan h,1
135737,sei genio ringrazio risate fatto fare quando visto scritta fondo,1
135742,grande cristiano ora po meritato riposo,1
135793,ma don na presentazione incredibile resto mondo puo solo accompagnare ciao aspettavo po lasciati dare benvenuto deve vieqqqqqqua ,1
99560,si rimangeranno tutta merda buttato addosso pochi palle cubiche ricredere tutti grande ninja ,1
58286,bravo impegno sacrificio ottengono risultati auguri,1
135790,ammazza riommers capendo molto calcio danno societa solo venduto coatto preferito ,1
26255,e ce andiamo quartiiiiiii bra grazie bramex,1
58281,siamo felici noi,1
135782,ciao radja ottimo giocatore ricorderemo sempre grazie figure merda laziali svuotini bori osannano 0 titoli vinti ah gia dimenticavo grazie lassist no look mane ritorno ,1
135781,gia benzema buon cu nu poco limon copp ,1
135780,ringraziamo,1
135779,mertens belga napoletano amiamo bomber,1
58278,siamo genialita assoluta ,1
99574,lunica cosa positiva 2018 e stato larrivo mille fegati spappolano ogni partita sono grande goduria,1
26270,giusto facciamocene ragione forti potenti,1
99577,buon compleanno feliz cumple auguro risolvere presto problemi schiena tornare essere goleador fatto sognare milioni tifosi ps anni passano resti sempre muy potro dirla lingua ,1
135766,bella partita mar meritato vittoria dispiace tanto worldcup portogallomarocco mondiali2018,1
135765,panchina corta real titolari molto forti anzi fortissimi cosi vince champions,1
99578,bravo sii orgoglioso sempre sei grandissimo giocatore immenso uomo forzanapolisempre ,1
99581,benvenuto napoli campione forzanapolisempre,1
26279,grazie presidentissimo aver portato torino giorno compleanno regalo magari l anno prossimo 40 anni me fa incontrare finoallafine forzajuve benvenutocristiano cr7,1
58265,mio piccolo ricordo cui nascosi anni felicita ciao grazie tutto ,1
99584,congratulazioni raggiungimento quarti finale worldcup rusia2018,1
135752,happy new year auguri bella stagione,1
26286,c e voluta vita fine arrivato,1
135749,stasera cambi indovinati primo tempo mostruoso bravo spalletti quando e tua grandioso internapoli adesso assistere minchiate caressa ops ,1
99590,bellissimo ,1
58260,visto mazzoleni tiene rimproveri ancelotti dice chiaramente fatto cosa incredibile veramente malafede adesso 2 turni senza insigne kk allegri servito,1
99592,buona fortuna stasera metticela tutta crediamo te ,1
99596,sogno tweet torna napoli meraviglioso,1
135192,e orgogliosi forzanapolisempre,1
99668,edinson edi cavani soccer football greetings amp congrats ,1
26373,hai fatto gran partita dispiace imbecilli rimarrai gran campione,1
26460,siamo te ,1
135557,bella familia,1
99749,fai fare ricorso due giornate ingiuste kk migliore uomo cuore classe ,1
26465,vero capitano davvero gran giocatore grazie capitano grazie inter lads,1
58112,marione mio orgoglioso vederti sempre maglia bianconera mito ,1
26469,ospinott nda current bello adesso 2 ottimi portieri domani giochera terzo ,1
99757,benvenuto juve campione tuia rovesciata fatto piangere ora sorrido ,1
26474,quelli berlusconi presidente x trent anni parola mafia dovrebbero stare molto attenti pronunciarla tant e buon anno tanto ormai salvi ,1
135543,grande marione portate croazia coppa,1
99759,no problem seguo partita cuore divide ragazzi ragione neymar troppi soldi poca testa ma rotola dio spiace douglas meritava giocare infortunio parte ,1
135539,si puo sapere ogni partita vincendo podalita confronto sconnette server perdo una mai modalita confronto connessione eccellente wi fi,1
99761,complimenti continua cosi ,1
135533,ti voglio bene gia manchi bocca lupo finoallafine,1
135532,sei perfettamente linea pensiero bravo squadra punta championsleague puo perdere punti cosi fare culo dicono tenersi stretto punto cazzo perso 2 punti guadagnato 1 atalantajuve,1
26483,mio figlio quasi 6 anni stanotte dorme maglia posto pigiama grazie pipita compagni aver dimostrato giovani amanti pallone cosa significa amare sport milanspal,1
99769,lo so farete deve tornare ama colori chi attaccamento maglia la 10 aspetta solo devi indossarla ,1
99770,chiunque va bene basta esagerare tutto,1
99777,kun lascia fantamondaile orgoglio gracias sergio ,1
58093,per tifosi giallo viola juventus lestate bella sempre hahahah,1
99779,e concludono 2018 applausi solo applausi internapoli forzanapolisempre,1
135511,pero caro severgnini gente sempre presente anni stadi curve societa calcistiche solo nulla impedire tali tifosi entrino stadi foraggiano tengono buoni ecc fate finta nulla fate soloni,1
26507,ti volevo chiedere grosso favore x figlio nicholas disabile 4 anni ma stasera con calma te parlero sempre piacere ti voglio mondo bene stimiamo splendidamente grazie presto famiglia selva nicholas massimiliano barbara ,1
135508,bello fare gol essere vantaggio dover festeggiare compagni eventualmente tifosi pensare solo squadra avversaria dare spallata portiere meno amico mio meno,1
58086,quei maledetti gemellati laziali applaudiranno forse copieranno coro ollelle ollalla ameranno mai noi ,1
99789,veramente bel gol ,1
26513,grande poli continua cosi grande,1
58083,sempre sempre grazie,1
135561,questo ragazzo preso cuore maglia grande ,1
26372,ti amo amo,1
99744,non lasciare senza te so stare buon appetito,1
135568,prime due posto ,1
135653,ha perfettamente ragione ,1
99679,noi siamo stati sempre orgogliosi ,1
58179,grande e ora fermarti piu ,1
135642,aha poi danno 7 min recupero dopo gol stata sceneggiata callejon zielisky allan nn supplemento recupero bene,1
135638,sempre cuore polpo ,1
58174,e vero bellissimo esempio noi volare 3 metri sopra cielo la juventus dato eccellente opportunita grato questo direi mai passo indietro sempre passo avanti cr7allajuventus,1
135635,proprieta solida riguarda lato finanziario felice riprova da ds prenderei un altro tipo punta ,1
26391,da tifoso interista vergogno cori disgustosi verso te parte curva nerazzurra me calcio sport merita rispetto cosi ogni giocatore qualsiasi etnia sportivo orgoglioso avere grande campione te italia grazie kalidou,1
99698,sei migliore squadra buuu te invidiosi vorrebbero squadra verita poveracci pero l arbitro applaude mai,1
26405,ti amo ,1
99702,e momento storico momento surreale fottutamente magnifico benvenuto idolo sempre cr7allajuve,1
99704,congratulazioni pipa nascita piccola alma ,1
58154,magnifico ,1
99709,grandi ragazzi amala laziointer grazie ,1
58144,grande marione noi,1
135600,e scord te fratmo forzanapolisempre goal gioie vogliamo nu bene pazzzzz,1
99722,jsjsjsjsjsjs te adoro nos pone cachondo verlos expulsar bilis cuando leen tus tuits ya va quedando menos ,1
26434,non te andare mai gran giocatore grande persona fiera n10 ,1
26435,individualmente insostituibile incassi cifra dopo te diverti mercato davanti prendi forte forte generale rinforzi complesso squadra ,1
135590,io sarrista pieno godendo pazzo vittoria felice gol milik ,1
135589,sei infinitamente grande,1
135585,buttala dentro buon natale,1
26442,sei grande persona oltre campione vogliamo bene forza napoli sempre,1
135578,ottima scelta santon prima italiani,1
135577,tanti auguri medhi sempre forza juve ,1
58128,mata is sexy mofo,1
99737,tanti auguri,1
99743,buon compleanno ,1
100730,il periodo bello vissuto social tantissimi auguri robe auguro meglio,1
134158,grande marione cosi felice te te meriti grandissimo giocatore decisivo momenti contano peccato tanti capiscono orgogliosa te ,1
100731,vero si legge tutta l emozione quando sorride leonardo bonucci sbagliato n e reso conto immediatamente campione emozionato juventino ,1
28932,da tifoso interista amareggiato successo grande campione,1
56297,pipita potrebbe far tornare brillare mitica numero 9 ti aspettiamo ,1
56295, stupendo il gol valso terzo scudetto ,1
101791,orgogliosi te forza uruguay forza napoli sempre ,1
132722,e daccordo dire morata accende lentusiasmo tifosi parlate direi io sappiamo cosa bisogno certo morata ,1
101795,ancora grandissima prestazione pipita amichetto dybala bye bye bye worldcup worldcup2018 mondiali2018 fifa18 argcro argentinacroazia forzanapolisempre,1
132718,risolve problemi ,1
56287,lo adoro e quando sento cori razzisti verso divento bestia,1
28952,ecco bravo dije so na brava ragazza,1
56284,grande uomo panita solo amore te grazie ,1
101803,tu gran giocatore forza sempre ,1
28956,in bocca lupo campione grazie resterai sempre cuore ,1
101782,mamma dolore rivedere immagini radja grazie resterai sempre cuori dispiacera vederti altri colori passa ,1
56278,sono d accordo deve tornare ,1
101815,senza dubbio 3 grandissimo paul pogba,1
132698,ogni santo giorno spero rivederti maglia bianconera forte fortissimo conservo maglia n 6 tornaacasa quantoefortepogba ,1
132697,tu resterai sempre cuore ,1
28968,e invece guarda po mercato ufficialmente iniziato 4 giorni quattro ,1
132694,grazie tutto sempre tifoso daje radja daje difficile mandar giu ,1
132692,altro malcuit vero obiettivo sempre stato spero dico fine arrivera riabbraccera lanciato mondo grandi sommo grande calciomercato napoli,1
132691,io pretendo denunci porti tribunale mazzoleni terna arbitrale tutta aver sospeso partita cori razzisti danno economico e scientifico successo stasera scientifico ,1
56269,che spettacolo meraviglioso ,1
28974,grazie tutta dirigenza magnifico regalo ,1
101821,grazie treno grazie grazie grazie sempre mi7h ,1
132683,tutto molto bello sveglia,1
132682,avrai sempre posto speciale cuore sai grande ,1
56277,ero grandissimo fan ma ginocchiata infame bastardo tirato lucas me mai aspettata te vai fare culo ,1
101780,gia mai stato qualcun altro molto pubblicizzato voglio gia bene milan,1
101773,a dici fantastici tutti ,1
132745,grande incedibile giocatore cosi squadra fondamentale ,1
56351,grande marione ora portala casa popolo bianconero te ,1
132808,e ritorna quel periodo dell anno escluso l anno scorso westham soddisfazioni milan welcome on you irons coyi,1
28860,grazie ,1
101727,lo so stato cacciato volevi restare torino fatto sentire casa e so male segni che abituato situazioni gonzalone vorrei riportarti torino ma nessuno solo tifosa ama tanto,1
101737, natale indimenticabile ragazzi grazie questo nellaugurare felicissimo natale tutti magazziniere capitano vorrei ringraziare persona artefice questo il presidente ,1
28873,in attesa godo finale mondiale chiaramente forza marioneeeeee,1
28875,bravo buona partita,1
101742,in bocca lupo mondiali auguro segnar tanti goah no ,1
132785,alla grande quest anno lotteremo rimanere amarezza,1
101748,bello de casa torna presto dajeeee fratello giallorosso aolo oer monento sogno,1
132781,l esigenza vederti campo immensa voglio bene medhi ,1
28888,pessima inverosimile similitudine buono,1
101752,grande stephan grazier sette anni dato buona fortuna svizzera finoallafine ,1
132774,grande acquisto complimenti adl adesso manca ciliegina torta ,1
28898, juan adorato 10 no paulino prendi 21 panita ti vogliamo bene campione ,1
132770,2018 anno cr7 penso l acquisto migliore sempre rimane migliore giocatore sempre c e giocatore possa paragonare lui capitano,1
56326,potresti eccitarti meno usare iperbole ogni volta palla tocca sembrare extraterrestre vede tifi francia solo giocatore forte basta po calmo,1
56321,si decisivo momenti importanti ,1
56319,benvenuto roma daje flaco daje spacca ,1
56315,daje radja leccaculi pieno dappertutto passeje sopre senso pistarli,1
132758, domani certo lacrima grazie pepe,1
28910,ma infatti bene sicuro bella figura,1
132756,grandi auguroni bello,1
56314,buon natale te auguri ,1
56308,sempre numero mercato juve complimenti,1
132747,belle parole grande paul favore torna juventus campione ,1
101772,paola sempre speranza uomo sieda panchina me auguro cuore ,1
132680,che belli armadietti ,1
56265,ti voglio bene te vorro sempre forzanapolisempre,1
101827,la stupidita tanta credi napoletano abita milano storia dovrebbe insegnare comunque torna napoli guarda bella citta ama forse essa puo rasserenarti,1
132674,benvenuto juventus dopo 15 anni finalmente volta c e salas rompere scatole,1
132612,buon compleanno davide qui ,1
56221,ciao grande campione spero successo meriti livello personale tifoso spero sportivo voglio vedere squallidi interisti gioire ciao ninja mancherai ,1
29049,paolo migliore continua cosi fra po migliore mondo,1
29050,happy 18 beseitigt hahajahahahahhahahahahahahahahahahhahahahahahahhaahhahahahahahahahhshshahahahahsjshahahahahhahahahahahahahahahahahhahahahahahahahahahahahajajaha,1
132600,perche anni cosi centrocampo ce sognamo ringraziamo melo medel,1
101886,sei grande stima infinita,1
132598,e ancora volta perfetti francese davvero sorprendendo positivo me stasera gran partita tirato porta un bell assist pero zaza decisivo purtroppo negativo derbydellamole 0 1,1
101887,il campo parigi morbido puoi ruzzolare finche vuoi male mentre bernabeu terreno solido riuscirebbe ruzzolare bene ,1
101890,editorna bisogno tutti bisogno calcio bisogno libri epica,1
29060,la fatto proprie valutazioni l altrettanto entrambe parti contente soddisfatte delloperazione portato nerazzurro ,1
101895,per difensore credo valga molto qs gol segnato semplicemente,1
101896,sarebbe bello utile veri tifosi interisti durante cori razzisti cori pro koulibaly pro napoli modo tale zittirli fargli capire maggioranza contraria vale interisti napoletani juventini ecc ,1
101897,il migliore augurio posso fare qualcuno riuscire vita fare differenza propria nazionale mondiale chapeau scusateseepoco mondiali2018 rarita,1
101901,in bocca lupo fernando facci gol leone finoallafine ,1
101905,continua cosi freghi posto szezny miglior portiere juve keep up the good work tre partite zero gol subito buon natale mattia 2019 porti tante partite vittorie ,1
29074,ormai mette like pure rutto amore vero ,1
56198,anche si certo fatto vedere messi pim pum pam 3 pere poi ancora finita poi far felice grande mou ,1
101907,grande sempre cosi interpsv championsleague,1
132572,sei grande blaise forza campione ,1
132571,lottato si ma champions guarda sky ,1
56196,eccolo qua mi raccomando perdere colpo leccali bene scarpe presidente ,1
29079,grazie maurito altro dirti grazie per maglia e tifosi ,1
56192,torojuve marione migliore ,1
101916,se prendi cavani metto foto salone ,1
101917,anche viene cr7 resti preferito maglia me compro resto ,1
29090,si grande croazia grande mm17 esultiamo comunque x campione mondo franciacroazia worldcupfinal,1
101921,meraviglioso complimenti campione finalworldcup croaziainghilterra,1
101871,ma pippo c era 5 maggio vero ah ecco allora bene anzi meglio cosi ,1
28855,tantissimi auguroni fantastico 2019 pieno soddisfazioni ,1
