,tweet_text,sentiment
35472,stima rispetto te pratica orribile deve finire prima qualunque risultato persone internapoli koulibaly,-1
45006,che pessimo attacco capisco biglia ok panchina stato rotto bel periodo comunque piace nazionale,-1
114568,non degno manco aprire bocca vergogna ,-1
5859,io intanto chiedo scusa roma rubava oltre fare schifo ruba pure ,-1
125323,che sfiga dispiace,-1
35507,tutto bello storia colpo secolo cosa baserebbe colpo secolo c e stato quando passato united real dice rapporto costo trofei vinti palloni d oro titoli real irripetibile nessun acquisto spostera mai tanto ,-1
83880,ma come dopo calciopoli diventato chiaro limpido allora stato inutile fate pace cervello rosiconi seriali ,-1
136641,ma barcellona continua presentare nuovi acquisti fa capire rivedro campo meno odio mercato estivo ,-1
44996,ma vivi cazzate leggi giro soprattutto buttano merda juve pare higuain possa far scaricare sacco letame e solo sperate voi dovesse andarsene vuole lui,-1
25496,nulla mondo pericoloso un ignoranza sincera stupidita coscienziosa m l k oltre essere grande giocatore grande uomo orgoglio vanto averti squadra cuore mollare kalidou bisogno persone te ,-1
61214,eri mito me marito figlio ora solo tanti scapezzato proprio male piedistallo che delusione cagliarinapoli,-1
83870,vabbe ciccio anche fake passo avanti per buffon diceva altre scansavano manco quello c era solo diceva l aveva sentito parola parola meno almeno qua sforzati pochino ,-1
159065,sono interista grande ammiratore dispiace profondamente cori razzisti schifo cosa indecente meschina disgustosa ,-1
5844,comunque letto dibattiti infiniti tono voce reale fake personaggio popolare bastano due righe smentire poche parole smentita tifosi dellinter dato ascolto invece purtroppo dubbio resta bene ,-1
17827,lui merde va perche merda quell altro semrbava giocasse farci favore mai amato auguro sportivamente fisicamente peggio ,-1
145331,marco buu sentivano televisione volta posso condividerli prescindere ,-1
104198,grazie nn stato quel applauso finale sminuito insabbiato vergogna italiana fatto giro mondo ,-1
61205,ma ogni squadra organico giocatori colore tifosi fischiano propri giocatori fischi stupidi razzismo altra cosa,-1
35503, se felice nemmeno problema soldi ,-1
104197,quelli ululano insultano tifosi ,-1
83851,aspetta spera purtroppo rai maestra scaricare responsabilita nessuno sa stato semplicemente vergognoso,-1
61220,purtroppo mamma imbecilli sempre incinta kalidou perdonali,-1
4363,finora deludenti campo belgiogiappone rusia2018 worldcup,-1
8688,ancora co ste cazzate ormai nn prendete x culo nessuno avete smantellato squadra vertice punto resto chiacchiere,-1
33105,in progresso sicuramente manca ancora guizzo finale dimentichiamo dovrebbe essere rifinitore perde qualche pallone troppo modo distratto volte trequarti va bene,-1
130589,se ostini tenerlo campo 96 minuti fantomatici equilibri metti campo gente vede mai ripaga lennesima prestazione scadente londra casa psv atteggiamento ridicolo colpa e ,-1
89656,purtroppo difensore scarso vergognoso storia finisce museo,-1
11461,marcello rimasto deluso smentita presentazione lunedi stadium possibile dopo compri forte mondo niente orgogliosi fare festa tifosi societa troppo antica mentalita retrograda,-1
13926,e inutile dirvi niente tanto e lavoro e molto piu partite senza palle vergognose vergognatevi davvero riusciti farmi passare voglia vedere roma e ribadisco mia vostra,-1
132933,tutte cazzate dobbiamo solo baciare terra arriva sofisticati ,-1
13929,pensa dramma squadra merda coglione,-1
28749,no no morata palle qua nemmeno gran che ,-1
109754,ma devono forza ste scemenze vai zitto ,-1
11452,sei zozzo zozzi lurido senza spina dorsale ,-1
92190,molto male ex juve addirittura convocato ,-1
30835,nell ultimo anno grafica annunci peggiorata brutto almeno qualita acquisti risentito anzi,-1
152650,un certo inizia presto grancassa dubbio nasce spontaneo quando giocatore juve funziona cosa spendiamo 40 pippi riscattarlo poi vendiamo ok avere frenesia cazzata cosi rischia figura merda ,-1
11446,la mancanza professionalita paga caro mio,-1
51198,limortacci state vendendo idioti patentati fate pubblicita campagna abbonamenti radja poi date via all inter nun ve vergognate nessuno ve sputa nessuno vuole acquistare roma,-1
67088,chissa vogliamo andare europa cosi inutile comprare ronaldo poi vuole giocare difesa ,-1
109764,dici so roma me frega niente juve napoli societa allenatore ridicolo pretende istericamente complimenti molto ridicola e male calcio vecchie sentenze gia dimostrato ,-1
109767,se napoli vinto nessuno tanto meno lei tirato fuori ridicola polemica solo calciatori colore napoli diritto essere lasciati pace matuidi douglas costa altri cento frega niente nessuno,-1
64777,ce poco dire riprendirafinha cazzo ,-1
11436,levati infradito rotto cazzo,-1
11435, quando 7 anni ho detto padre voglio casa michael jackson guardato detto impossibile ora casa grande ma padre male bene sempre te ,-1
49257,la societa ricorso prima ammonizione vergogna gobbi assalgono niente,-1
67099,a parte due menzionato nessun altro oggi attacca maglia solo soldi poi cosa cavolo dovranno fare co quei sordi stiamo parlando milioni euro mica miseri contribuenti sentiamo gia ricchi 2 mila mese,-1
92205,l odiosa inutile servile monica somma zuliani gia sinonimo cacca ,-1
89622,ste scusami pecchi eccesso presunzione solo te pensarla cosi poi tono sto ancora aspettando qui urge telefonata guarda priorita rispetto migliaia messaggi ricevo spesso avviti polemiche ore ,-1
13950,tu parte banda zozzi ladri dunque zitto ,-1
64768,vai portare zappe contadini nemmeno capace zappare vergognati,-1
30856,ma vendere all sembra furbata voglio credere ,-1
109782,io penso arrivati momento vincere qualcosa basta partecipare fare bel gioco essere bravi fair play,-1
89617,e soltanto pezzo merda vigliacco lo fatto proposito poteva pensare rotto spalla fuori cambiata partita idiota tu prendete culo qualcun altro madridisti merda sergioramos uclfinal salah,-1
11471, te prendere voleva sporcarsi mano merda signorina darle torto,-1
149812,varrialemaiale penso volte te l ossessione x juventus bruciato quell unico neurone testa dire dybala mondiale deludente giocato solo 27 minuti cazzo fai posso capire higuain paulo fai bruciato ,-1
11475,non moralista capite cio fatto tv chiede laumento cessione andate risentirla dellinter fotte niente abbassasse ali va nemmeno nazionale preferito higuain capitano deve fare cose,-1
109734,ragazzi qualche motivo firma penso sopravvivere palo faccia cr7,-1
109687,se vieni napoli merda spazzatura vediamo quindi posto soffrire essere nato vivere citta bella mondo vedere tanti poveri inetti te esserne invidiosi sofferenza allora si soffro tanto povero inetto,-1
49329,vigliacco scorretto piccolo uomo puoi averne dieci coppe rimani,-1
13875,valeri sei veramente scarso compagnoni telecronista parte ,-1
51154,e cazzo quando rompono rompono stesso ruolo,-1
11527,io purtroppo no messo primo panchinaro posto callejon ,-1
109691,a me spiace essere italiana dover condividere nazionalita tanti beceri ignoranti stupidi razzisti quando capiremo e colore pelle fare l uomo ,-1
28789,mi sfondato ginocchio me da colpo grazia so depresso gia de mio dije de no ,-1
152568,te dico tifoso calcio ronaldo centra niente limite dovresti prendertela progettisti fca che sicuro prendono 1 200  mese disegnano auto merda vendono ,-1
132890,per te neymar cascatore diventare antipatico brasile cresca impari hazard,-1
130634,ma parlate musica scassateci minchia cazzate cortesia,-1
30780,ramos antisportivo real ladrone solo rubando pessimo via football esempio antisportivita ramos vergogna football mondiale real gana solo rubando bayer dortmund chelsea psg juve vergogna ,-1
130632,buon natale leo ottimo messaggio purtroppo persone ignoranti insultano pensando fare bella figura schifo veramente grande leo ,-1
13885,no no madre morta buona idiota rispetta prossimo verrai rispettato ,-1
11512,higuain direbbe no milan dice dico deve dire no uneta chiede troppo maglia frega 0 inutile forza milan sempre,-1
67113,no no ottusi merde ,-1
132894,e zeroooooo giocare peggio possibile tacci ,-1
51163,il razzismo e forma stupidita,-1
13889,cazzo me dato automatico tw merda,-1
107638,poveri idioti senza cultura cervello solo imparare te ,-1
89697,ma 2 coglioni ita1 passaggi perfetti state guardando giocatore maggie cosi tanto gelosi qualita,-1
92148,chiellini vergognoso solo averlo scritto brutto scarso sporco cattivo,-1
13894,ma cazzata di vergogni indossare divisa fa sentire pesce fuor dacqua,-1
11500,ma levati coglioni va pezzo merda gol vita l fatto l altra volta ora nemmeno pi lt inutile dannoso,-1
11499,una sfiga pazzesca gol meritatissimo soprattutto dopo esser tornato dallinfortunio beltun worldcup batshuayi,-1
92153,ma invece scrivere cazzate pensa giocare bene,-1
30801,searrivacr7 vado convinco venire napoli poi vado convinco comprarlo poi vado alkhelaifi e e niente cazzo dico parla italiano,-1
11489,guarda me fregherebbe nulla carita chiedo parte odio bene tifosi chiedere gloriosa sottolineo gloriosa storia societaria chiedere individuare uno sti pezzi merda buttarli fuori stadio,-1
67050,direttore figlio mignotta foto esultanza usata fare fotomontaggio venuto male stan girare gdm chi loro il giornalismo italiano ragazzi immondizia stato puro ,-1
28769, che povero gobbo volevate arrivare secondi perdendo volutamente ieri sera cosi incontrare liverpool manchester utd ve l ha messo culo un altra finale persa aspetta merde,-1
149821,questa stagione insegnato cosa senza difesa decente e difficile squadra maggior reti segnate quindi obiettivo principale mercato rivoluzione difensiva profili giusti,-1
49314,e punto lt lt bucciantini canale 8 dice cio detto sky gt gt dice titolo dell articolo dice sky eco maggiore rispetto canale 8 fa incazzare tante ,-1
28730,ti aspettiamo allinter porca puttana ,-1
49241,tu campo devi vedere mai piu giocatore osceno ,-1
49240,chiedo scusa interista vergogno internapoli,-1
28688,comunque peggio de leggo gia gente caca cazzo radja devrj,-1
152770,basta vergogna,-1
92262,you pay you pay vedi pulpito viene predica struuunzzzz ,-1
149722,un campione riconosce cosa fa dentro fuori campo ora deludendo due fronti accetta andare via impegnati ovunque andrai solo cosi potrai dimostrare essere buon giocatore forzainter,-1
133002,sei peggio papa potere solo calcio ,-1
11332,possibile venga mai squalificato atteggiamento veramente vergognoso,-1
11330,ahahah copiate musica video all ahahah confermate essere inferiori merde,-1
28680,ma deludentissimo no pure capello sottolineato figuraccia ciro ,-1
30929,forse sono troppo ingenuo buonista battuta vedo nessuna sfumatura razzista me sottolineare velocita seminato difensori argentini purtroppo viviamo mondo ipocrita,-1
89525,e assurdo campione te centrocampisti piu forti d europa venga fatto fuori nazionale giocatori mediocri dispiace tantissimo martinez capisce cazzo calcio ,-1
64709,ah cazzi loro chiami sicurezza avvisi posto tuo inaccettabile cose asamoah campo l altro coglioni pieni,-1
30936,mah sara stata operazione mercato pero stronzata ,-1
152799,franciavscroacia grande croazia africani strafortunati calcio toglie poi da meritato 2006 perso stasera solo amp c invece peccato cmq vincitori mondo ,-1
152804,quante cazzate ,-1
13998,davvero capisco sfornare minchiate livello industriale ,-1
11313,pacco incredibile purtroppo ,-1
64700,nemmeno capaci organizzare evento mondiale ,-1
67210,mauro moglie rotto cazzo datevi regolata puo rinnovare contratto ogni anno quindi basta rompete coglioni altrimenti levatevi cazzo portate 100 milioni ,-1
107530,sei vergogna calcio bambini meritano piu,-1
64696,male polonia milik zielinski molto deludenti pagliaccio,-1
109874,rimani roma fa stronzate mi raccomando,-1
92285,grande uomo esempio x tutta immondizia gira mondo calcio mazoleni arbitri venduto immondizia invece sospendere ammonisci poveraccio merda,-1
152817,esatto pensa te pilloloni devi mandare giu 7 anni fallimenti dura mandare giu dispiace,-1
14032,e continuerete perdere finche darete sempre colpa arbitri beota coglione fallito ,-1
130438,tu veramente incapace cosa vorresti dimostrare essere giornalista 4 soldi vergogni ti invitano pure trasmissioni dovresti andare pulire cessi ,-1
152824,pazzesco jack penso nano di natale schifato,-1
11295,forzanapolisempre sicuro cosa possiamo essere orgoliosi condannano tante cose mai essere razzisti e purtroppo ahime molti resto italia sono devono vergognare ,-1
11294,sporco maiale compromesso mondiale salah colpito karius fallo intenzionale autore teatro mane vergognati sporco maiale,-1
51274,come cazzo fatto prendere tesserino giornalaio mai giocato fatto deludere incapace altro,-1
133033,napolilazio ogni probabilita senza hamsik poi manca allan poi manca manca pure incubo praticamente ,-1
152808,mi sveglio gia me rode sentendo notizia cessione allinter dimentichiamoci giocatori tante occasioni opposti cessioni caso sembra successo asroma,-1
28794,ma arrivera stress leggendo notizie giorni 1 settimana niente ovviamente verita vendete nemmeno piacere prego squadra forte per,-1
130481,ma favore espulsioni sacrosante durata eccessiva posso essere d accordo vittimismo fa vomitare crea cultura sportiva ,-1
67172,sei bidone indegno maglia vattene mercenario,-1
13956,questa gombloddo titolo capocannoniere mancava comunque magari ce fantacalcio gioco totalizzatore tanto titolo vada pjatek ciano caputo fottesega ,-1
152696,la vita fatta alti bassi credo delusione tifosi napoletani pesa molto lui,-1
152697,siamo koulibaly il resto solo vergogna kk26 ,-1
13960,purtroppo quando scrivi rabbia accade questo comunque indecenti commentatori sky favore gobbi maledetti,-1
89597,partita orribile cacciatelo via ,-1
107576,la colpa e formenta odio allegri c entra na cippa adesso e scappato morto,-1
132969,non ce posso fa non riprendero mai ,-1
11396,la prova tv esiste episodi osservo sei ridicolo ,-1
28719,secondo me dovrebbe esser consentito cambiare squadra corso stagione nemmeno dirigenti arriva marotta subito designano mazzoleni orienta partita consentendo pubblico urlare vuole me colpa cavour ,-1
132970,sinceramente nulla te solo mancato rispetto all inter tutta tifoseria nemmeno nulla andare via pagato fortuna triste ricorderemo scarso l hai voluto dichiarazioni,-1
64747,tranne stronzi ps colpa gordo mangia gol palla doro,-1
30883,ti ridotto sparare puttantate pure colleghi schifano madonna tristezza,-1
49219,peccato panchina stati cosi deludenti magari atteggiamento diverso panchina vinto chissa ,-1
152716,calderoli trova inaccettabili cori razzisti stesso quando vedo kyenge penso orango mi sa tanto presa culo puuuh ,-1
152754,quindi coglione l ha preso coglione paga coglione mette campo ok ,-1
64746,non dirigenza forse giocando sono arrivati ce l hanno soffiato ora possiamo muoverci cancelo essere liberi tifosi fare altri acqiisti puo essere buona tattica no amala,-1
89574,eh guarda imbarazzante chiunque ,-1
130502,vi piace solo l gioca bene perde merde torino allora andavamo bene leccare culo sporchi giornalisti giornalai state retorica cori quando succede schifosi ,-1
49210, 20 quest anno inutili,-1
149746,qui vergognosi solo voi autentica spazzatura ,-1
89566,non rinnovare campione fargli fare carriera batistuta sprecata squadretta sveglia,-1
13987,pensa stronzi rubato diffuso l audio romperti palle natale comunque magari tornassi roma ,-1
89562,un primo tempo cosi brutto brutto brutto brutto mai visto,-1
67162,pensate due coglioni stasera colpa bombe serali staff trova telefono intasato notifiche freeninja,-1
152741,io letto cosi ad ogni modo qualunque cosa sia purtroppo puo giocare arrabbiata dispiaciuta perche e giocatore fondamentale ora momento forza medhi spero riprendi presto,-1
109823,che maledetti state levando roma sotto naso ancora kolarov giriamo pippa infinita ,-1
13991,bravo c eri quasi riuscito fa stronzata sala var n era andata luce romagenoa,-1
11357,alla fine pagato solo napoli presidente figc detto solo parole inutili fatti pochi ,-1
51242,tutto giusto valido giocatori napoli insultate stessa maniera nessuna lezione altri anzi pensando higuain impiccato volte peggio patetica,-1
67171,veramente fastidioso attribuire dichiarazioni qualcuno pessimo modo dare giornalismo,-1
51230,hai ragione sconfitti razzisti,-1
109891,ma fa amare unico giocatore venderei mai nemmeno playstation forza mario fino fine forza,-1
149861,persona falsa societa appartiene senzarubaremaivintoqualcosadiregolare,-1
89739,mi dispiace insulti subito dissocio completamente minoranza razzista offeso ,-1
66811,il calcio proprio metafora paese schifo,-1
28930,lo sappiamo mercato funziona cosi possiamo accettare spiacevoli meccanismi crudele separare giocatori tifosi quando ama cosi tanto caso ormai questione principio rispetto segue ,-1
109494,per fa playboy hostess altri sembra cosi sfigato neanche hostess pagate fare presenza caghino minimamente questione bonifici ,-1
28926,manolas andava zenith cazzo dzeko contratto pluriennale ricordo male florenzi 5 giusto s m pieta fine te bene cosi me dispiacere mo famo ,-1
152319,avete rotto cazzo metterci sempre giuve mezzo quando c entra niente ,-1
51039,ecco ramos l insopportabile uomo calcio prova sempre far male solo stato espulso causa sua viene squalificato bastano scuse spera salah possa partecipare mondiali farti culo uclfinal,-1
132740,era meglio quando pareggiava che tristezza fiorentina ora fenomeno eh ,-1
152323,no assolutamente andato subito visto proprio sopporti laria milanese,-1
91970,scusaci purtroppo scemi razzisti sentono protetti qua italia ,-1
49491,ingrato potevi rilasciare dichiarazioni sconsigliare l italia adesso vuole comprare gioca ribasso peccato l inter multato adesso pulire cessi ricorda l inter paga stipendio schifo nn nessuno,-1
89931,purtroppo volte ce gente dovrebbe accendere cervello prima parlare poi noti fine figure merda soli scemo scritto mandzukic dovrebbe perdere finale,-1
13729,ma vaffanculo va cazzo vuole pe comunicato,-1
11725,esce pessimo primo tempo pessima stagione mediocre capitano what else asroma,-1
130837,caro so aspiravi real barca visto nessuno minimamente considerato direi farti bagno umilta andare fare culo molto velocemente,-1
49484,peggio merita belgio perde molto,-1
11721,mi dispiace rimarrai deluso teoria segue quindi rispondera mostri 30 falli falegname fabbro macellaio atalantini commesso crollerebbe tutta fantastica teoria sull ammonizione chiellini ,-1
66837,stare sempre vetta cosi semplice nemmeno semplice vincere ogni partita,-1
152345,mi dispiace te mo so c tua scherzo auguri,-1
49471,uno juventino puo odiare marchionne altrimenti l sponsorizzata grazie john perche ciccio troppo caro niente soldi exor comunista puo odiare marchionne resto io due,-1
13742,un comunicato davvero diventato pazzo qualcuno fatto lavaggio cervello,-1
89906,ti devi vergognare rappresenti paese soldi fama puoi permetterti tutto milioni bambini guardano sognano magari alcuni essere proprio te rifiuti fingendo mal schiena merda kalinic cro worldcup,-1
66848,mmm fastidio sopporto piu ,-1
132767,e ufficiale sto vivendo difficile momento tifosa giocatore sempre considerato migliore tempi veste ora maglia nn x gioisco dispero sempre nn riesco placare esultanza x follia bianconera ,-1
30620,pippone merda contestano tifosi ora ahahahah uomo merda scarso,-1
30623,il primo bidone vinovo alternative devi schierarlo secondo visto livello mediocre prestazioni capisco essere ancora titolare,-1
92003,ma cazzo dicendo coglione cazzo parli capisci cazzo calciomercato scarto dell umanita tu incompetente cazzo permetti pensare ragazzi studiano duramente giornalismo lavori scrivere ste minchiate,-1
132773,sarebbe stato bello vedere fascia sinistra insieme peccato andato all inter kwadwo mancherai ,-1
49458,io contrario dare 30 milioni all anno creare squilibrio cosi totale fra altri ambiente abituato cose dybala l anno prossimo segna gol cr7 andrebbe chiedere minimo 15 milioni maggio follia pura,-1
107755,solo arbitro mediocre poteva sentire cori solo arbitro arrogante poteva buttarlo fuori credibili malati protagonismo incapaci figc,-1
13715, cazzo pagate stronzo poverta crisi lavoro,-1
109488,x solo calci culo indegno vestire colori,-1
64989,andrebbero aboliti deficienti osannano sbavano pontificano giocatori pensa cojoni sete schifano stupidi te sbavano fate tifosi cojoni,-1
89956,macche macche macche macche macche ecco l attaccante doveva acquistare ferrero pensaci gennaio stacco bestiale ,-1
150126,giusto maz bisogna educare ragazzini dargli punizione severa sbaglia paga come collega dato marocchino merda giustamente stato punito protetto ,-1
107846,i buuu razzisti solo per no discriminazione territoriale solo offese napoletani puo offendere chiunque farla franca vittime schifo e ,-1
65049,ognuno responsabile proprie azioni scusero mai posto razzista imbecille puo esprimere solidarieta altri modi vanno individuati buttati fuori sempre altro scusarsi posto loro ,-1
132671,assolutamente no dell imbecille ronaldo possiamo essere amici ,-1
152215,purtroppo fede giallorossa permette continuare seguirti twitter fa troppo male vederti giocare nuova maglia mai venduto grazie campione ,-1
107839,voglio cifre vere pero adl no fake ahahahahhahahahhahahahhahahah voglio propio sapere offrono ahahahahhahahahahhah tanto no pero voglio sentire perche ora piazza spara solite cazzate ahahahahah 20mln ancellotti ahahah,-1
30515,si vale pena giocatore continuo,-1
13656,non romanista noi giocheremmo maglia senza esser pagati e qualora pagati disposti rinunciare determinati vizietti atteggiamenti pur indossarla lui no ,-1
150111,ma ancora cori siamo proprio paese gente ignorante ,-1
66743,o minaccia suicidarsi torna ,-1
30522,e paese mafia mafiosi spero piu ridicoli momento giusto guarda caso napoli espulsioni rigori ecc l ordine arrivato via puniti abbasso l italia forza maradona ragione ,-1
66750,chissa quando smettero esultare quando rientro casa lavoro moglie inizia guardarmi coglione cr7day,-1
152236,ho visto molto peggio ,-1
50994,senza coppe riuscito arrivare quarti squadra capre somari vergogno ,-1
66862,no chiaro insultano diverso stadio concetto assurdo ,-1
150096,potrei scrivere scusali solo ignoranti invece no vicini casa compagni banco colleghi lavoro volte parenti questa cosa mette tristezza iostoconkoulibaly,-1
50997,provo vergogna schifo seminatori odio perdonaci fratello italia portata cosi basso,-1
13671,mi dispiace dirlo curve ultras vanno chiuse gente deve essere permesso entrare stadio puo trasformare partita tribuna insulti puo trasformare dopo partita guerriglia basta ,-1
150088,devi provare nuovo spray l acne ecco cose direi resto denuncia ,-1
90002,secondo te delaurentis sbagliato notare solo allegri parlato napoli perso altrimenti finiva dimenticatoio sempre ridicolo ,-1
90001,quanto patetico,-1
13683,rosicate gente rosicate grande vittoria momento appannamento fisico resto sottofondo solo patetico rumore rosicare ,-1
49536,ma poi fine rigore palese no me pare comunque fa comodo sempre parlare daltro grande partita tutta l 100 delinquenti infangheranno mai storia ,-1
65017,e ovviamente pure minimizza cori aspettava altro ministro primo aumenta odio violenza schifo ,-1
13685,dispiace sinceramente sarebbe stato bello continuare solo ottavi siamo obbiettivi non mai potuto vincere champions pero penso male molto piu perdere finale 93 rigore ,-1
65009,lapplauso andava sanzionato buuu quei tifosi beceri ignoranti dire koulibali innervosito manco giocatore dilettante per quei buuu risulta offensivo tanto verso quei razzisti ignoranti,-1
132716,credo abusare certe sostanze bonucci ora nanna sparare troppe cazzate ogni giorno fa male,-1
28939,ha detto dybala stato deludente nonostante panchina mertens due pesi due misure ,-1
130875,la discussione nata proprio tweet napoli postava screen fatto profilo costa poi contenuto censurabile pienamente d accordo indignarsi quando fa comodo va bene ,-1
152295,paolo coglione juventino fascista cazzo cosa posso fare ,-1
109439,davvero interessa vinci perdi capitano stagioni sbagliate sopporto clima plumbeo irrisioni langoscia partita dovrebbe essere cosa divertente qs anno sembra triste io interessa piu proprio piu,-1
107754,il problema tanto prendere vero problema cazzo vendono balena obesa higuain ,-1
89888,mi dispiace koulibaly interisti poveri coglioni vita vanno stadio sfogarsi interisti fratelli mondo colore pelle fa nessuna differenza,-1
28894,i cattivi ovunque sicuramente pero cattivi ovunque schifo finta esistano comunque purtroppo dato fatto rifiuti tossici affare mano camorra camorra nata trentino detto arrivi,-1
30687,non mai capito senso ass inutili ancorche dannose braccia rubate terra,-1
28851,il problema forma nulla ,-1
30690,io comunque spiego test monchi aver dato all inter 22 milioni santon zaniolo senso economico ha tattico ha comunque favorendo rivale scudetto follia,-1
109610,raramente scrivo tweet solito metto piace pure ritwitto pero cessione assurda incomprensibile calciomercato,-1
130734,se torna restera lamore torna guai editorna,-1
107708,il fegato ancora ripreso deludenti panchina boh deludente sempre stronzate scrive parlare bella figura invece fatto pupillo maradona ah giusto deluso routine,-1
132824,sei persona scorretta anti sportiva ,-1
49393,mi rivolgo connazionali ce fate fare figure cacine so ancora brucia arrivati mondiali insomma cosi sembra eccessivo crescere pericoloso eh,-1
13814,concordo marco toppato gia 3 volte 3 mesi e grave,-1
13816,non mai domandato usi solo parole offendono persone giorni felici posso aiutarti sai essere solo infelice vita solo porte faccia esseri te c e speranza solo amarezze cattiveria d animo ,-1
89798,i consumatori prodotto calcio italia tutelati frasi anzi ,-1
89796,ed fatto male brutto vedere sentire,-1
49386,purtroppo valida visto due settimane fischiato due rigori favore poi ce annullati ,-1
30709,sempre stato persona merda,-1
28854,sono certi lascerai inter e dirlo amano inter rinforzi ancor piu paura te x vogliono altrove mucha mierda y buena suerte para todo ,-1
149916,mi piacere sentire parere quel fenomeno preso pallone torneo imbarazzante fracro,-1
11589,per attimo sperato benatia lautore dellautogol va bene cosi stesso devi impazzire merda,-1
132838,ma fa compra santon giocatore finito anni allinter concorrente campionato cazzata esagerato romanista merita questo asroma,-1
11586,quante cacate cmq veramente l uomo manca,-1
149909, battuta inutile po cretina ,-1
92099,1 biglia fazio attesi nessuna prestazione eccezionale nessuna aspettava decisivi 2 certo qualificazioni delusero jorginho insigne anzi modo vedere jorginho nazionale fatto schifo ,-1
30733,devi solo vergognarti gesto rivolto verso noi meriti maglia chiedi scusa almeno ,-1
89766,hai ragione stesso modo penso dovrebbero andare fermati chiedere scusa vari crozza gnocchi spesso troppo offensivi,-1
152519,minacce gente bene secondo me,-1
66982,ma basta news merda fate schifo sveglio dormo vedendo pezzo merda maglia juve e proprio incubo basta bastaaaa,-1
109659, mister fatto male porto finale poi esco no good,-1
132863,in realta trattando avere insegnasse due tre dribbling presentasse purtroppo dovuto rinunciare perche 50m investire all anno sapevo fare 20 rimasti alvino passato all assenzio ,-1
66991,lucci puo andarsene fanculo nemmeno gratis rivogliamo quell infame bidone strapagato vecchio imbolsito deve giocare serie b posto ls,-1
11548,e sprecato psg soprattutto misura viene sacrificato sull altare ,-1
92121,che feccia continuali purgare ,-1
92078,se guardando lads spero voglia intervenire squallide affermazioni quell ipocrita razzista tardelli sodale nela sminuendo cori razzisti ricordo servizio pubblico vergognatevi,-1
30760,dovevamo vincerla occasione sprecata due interventi fuoriclasse gigio ogni partita rivela giocatore fondamentale altissimo livello purtroppo resto squadra stato poco incisivo peccato davvero,-1
11625,ancora impara tacere ultimi anni vinto coppe squadre migliori sempre la rispetto parte juventino ,-1
30679,stronzo provocatore peggio razzisti,-1
28893,voglio rassicurare giornalisti presunti tali eccitati larrivo finche torna milan serie sempre cagare,-1
66868,assolutamente no possiamo ripeterla rinvicerla,-1
11684,sei campione kalidou devi dispiacerti prossima volta tutta squadra dovrebbe abbandonare campo primo coro razzista ,-1
28890,fracro mediaset rapidamente assegnando pallone doro mbappe modric visto mai ridiano a,-1
107749,uomo merda torino buia schifosa te tutta juve forza real rubato sciaccquati bocca quando parli napoli napoletani uomo piccolo piccolo societa,-1
49446,basta l intero secondo tempo apnea senza saper difendere senza alcuna concezione squadra un totale inguardabile schifo giorno ricordiamo grande gigi,-1
11675,non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via non andare via radja resta,-1
130792,napoli citta bellina caratteristica costa addirittura meglio tornero sicuramente devo ammettere problemi girare strade citta polo adidas logo juve qualche insulto l ho ricevuto ,-1
51073,nemmeno palle fare conferenza stampa esce misera lettera trita luoghi comuni bah senza parole,-1
89869,e adesso fate fuori galletti francesi cosi abbassano cresta boriosi antipatici transalpini ,-1
11669,fai schifo merdoso,-1
89867,enri laccount giusto prova,-1
92023,te potevi evitare quel piatto spaghetti bianco sopra testa proprio senza classe impara italiani ,-1
64935,se parte mercato bloccato e cosa assurda joaomariovattene,-1
152458,a napuli tabelloni var funzionato molto poco 15 mesi bologna chievo torino sassuolo ecc ecc quindi prima scrivere cazzate informati ora veramente rotto coglioni illazioni vergognati,-1
66891,il fegato ormai partito prima previsto ridicolo mai visto twitter favore juve quando juvecagliari danno rigore stop mani area oppure parmajuve affossano capisco xk mai projuve,-1
149968,peccato segnato,-1
28874,soldi buttati tanto va merda merducci,-1
11654,gdm credono vada juve po crederanno 9 champions ridicoli,-1
64926,caro aspettato acclamato comportamento momento degno tifo ,-1
92037,a me cosa mostrare pollice grossa stronzata talmente abituati quando cagano vanno tirare l acqua mostrano pollice d,-1
130767,pallotta all inter grosse cazzate potrebbe fare 1 all allenatore valorizzato 2 rinforzi sostanzialmente rivale 3se nn devi prendere meno 40 senza ragazzin cambio scrivono giornal,-1
28869,purtroppo calcio vissuto modo giusto mancanza rispetto denota profonda ignoranza numero rilevante persone frequentano stadi cio conta prima qualsiasi risultato e lessere uomo vero ,-1
51087,in panchina deludenti neanche gazzetta riuscirebbe dare voto giocatore panchina rende conto scrive ,-1
130761,ciao allenatore fallito meglio vada fuori maroni ,-1
149954,ahahahahaha you re delusional,-1
130757,a me piace neanche po punto preferisco 10000 volte conosco poco ,-1
92047,mi dispiace cori vergogna dissocio tifosi purtroppo tutte tifoserie presenti bisogna educare tifo,-1
149949,te eh ahahahahaa mamma mia troppo bello vede laziali cosi frustrati,-1
149943,il razzismo merda oltre essere tifosi manco uomini son desolata ,-1
11657,uomo merda ecco cosa vinci tutte champions puoi resterai uomo merda,-1
28994,ok solo maglia ok solo roma pero cessione stata davvero dolorosa forse caro delusione potevi evitarcela inter poi ,-1
11284,la juve vuole soldi cash x fare mercato interessa recompra oare chiedo cosa samp gioca esterni ,-1
