,tweet_text,sentiment
146578, lasciate perdere questo personaggio è più falso delle cose che scrive incompetenza e malafede fanno del suo cervello un orgasmo di idiozia ,-1
110266, “non mi interessa” e si svia l’argomento alla velocità della luce spari cazzate punto ,-1
21446, vi salvo da uno spettacolo inguardabile piuttosto ,-1
105213, a crotone c’è solo una squadra ed è rossoblu il resto è solo fuffa razzista di pochi idioti,-1
21434,ma che cazzo dico chi voglio prendere in giro penso a giorno e notte,-1
62217, dovrebbe fregartene invece perché quella coppa non la vincerete mai siete una squadretta che è arrivata lì non si come nè perché nei campi di periferia dovreste giocare ,-1
67934, 4 stronzi non fanno testo stai tranquillo è che sei il più forte ed è x questo che ti hanno fischiato altrimenti se fosse per il colore della pelle non dovrebbero andare allo stadio x l inter ps sono della roma ,-1
105151, è quello che ho detto pure io già solo per stipulare un contratto del genere che sarà pieno di clausole ci vogliono minimo 2 mesi e questi deficienti pensano che un operazione del genere si faccia nel giro di 10 giorni hanno idea dei soldi che smuovono fca e cr7 ,-1
141019, mi dispiace per te ma se ti fermi a questo sei una persona limitata se alcune persone fanno una cosa non vuol dire che tutte lo siano a napoli esiste la camorra ma questo non significa che tutti i napoletano sono camorristi ,-1
62065,non parlare di cuore perché tu non hai idea di che cosa sia chiedi a qualcuno del toro di spiegartelo buffone ,-1
21262, sei povero piangi perché non hai più i calci di rigore finisci,-1
27755, bravo kk purtroppo la mamma degli imbecilli è sempre gravida ,-1
27758,comunque regà serio è l unica cosa che riesco a chiedere a chi si sta strappando i capelli per la cessione di rispetto per il calciatore ma la resta nonostante tutto e tutti ho visto smette conti dibartolomei giannini e totti forzaroma,-1
68038, chinga tu putisima madre pinche tronco,-1
62066, tu sei un campione mi dispiace per gli insulti non mollare ,-1
68043, mi dispiace tanto e ti chiedo scusa da tifoso interista ma purtroppo l ignoranza è una brutta bestia bisogna cacciarli via dallo stadio quei poveri ignoranti e non farli entrare mai più quelli sono piccoli uomini e tu sei grande uomo e atleta forza koulibaly ,-1
27764, io tranne quest estate li ho insultati a valanga ma quest anno gli hanno consegnata una rosa a spalletti come la voleva lui su misura non si possono dire che non lo hanno accontentato,-1
62064, pensavo che il senso del mio tweet fosse più chiaro scusami ,-1
146674, ieri ti ho dato cinquanta centesimi non capisco perché il fottuto parabrezza della mia auto sia ancora sporco a lavoro forza ,-1
105051,5 5mln ripeto 5 5mln ha speso il per peccato perché sarebbe venuto di corsa ,-1
21238, idioma non rosicare peccato che non riusciamo più a rubare cazzo peró stupido sei stupido mamma mia ,-1
110411, si l ho capito ora mi sono appena svegliato sai in questi giorni è un casino con cristianoronaldoallajuve quella è la prima cosa prima i ragazzi poi ,-1
140933, se fossi un tifoso della roma sarei incazzatissimo ora due sono le cose o monchi e’ un mostro di bravura o una gran testa di cazzo ,-1
27779,9 settembre 2006 rimini juventus 1 1 serieb 10 luglio 2018 alla 12 anni dopo dall inferno al tetto del mondo e non mi accontento per quelli che hanno goduto io voglio ora godere il doppio ancora di più sempre di più ,-1
110428,basta basta basta con questi stupidi idioti odiosi cori razzisti basta ,-1
21212, siamo nel 2018 e c’è ancora sta gente ritardata ed ignorante,-1
105071, il vostro gioco non funziona non è mai disponibile perché dice che è in pegnato coi travoni e sta fermo immezzo hal canpo e si guarda in torno sperduto vabbene il realismo ma così non si può giocare rivoglio i soldi anche se lò rubato ,-1
62088, mi dispiace tantissimo sei un giocatore fantastico è da romanista penso che sia una cavolata colossale grazie di tutto,-1
68017, qua state dicendo una cazzata grossolana è il più grande pacco calcistico dopo ed avrebbero dovuto anche lontanamente affiancarlo ad un dio vivente come no grazie ,-1
105083,poi ci sono quelli che giustificano la cessione di facendo ragionamenti da grandi direttori sportivi sulla morale del giocatore e sulle plusvalenze magari avete anche ragione ma la vostra supponenza mi sta sul cazzo ,-1
62130, amen qui come i bambini ho ragione io no ho ragione io ma a me e spero a tanti importa una sega di queste stronzate anche basta avete rotto le palle tutti si tifa per gli stessi colori e si morirebbe per questi colori porca troia,-1
21325, da quello che ci risulta lotito è molto deluso da milinkovic savic potrebbe arrivare a gennaio per 70 80 milioni di euro il giocatore non interessa più alla juventus ,-1
21324, ben fatto anche se fosse una pena esagerata sempre insufficiente a colpire quei dementi che hanno insultato per tutta la partita megliotacere meritereste pure la sconfitta a tavolino vergogna,-1
62129, non si può avere tutto pensa se fosse come quell altra che blocca tutti brutta e gobba sarebbe peggio no ,-1
62126, mi dispiace molto non meritavi di essere trattato così ,-1
105116, siete talmente poveri che usate simboli italiani e giocatori italiani patetici,-1
105113, auguri il cazzo peggior capitano della storia del milan ,-1
21299, e allora giocatelo da soli questo campionato ridicolo ,-1
105104, merda che cazzo come on suso ,-1
105100, che non si allena perché vuole essere ceduto lo stesso fossi in e li metterei in tribuna per tutta la stagione a costo di perderci questa mancanza di professionismo è ingiustificabile ,-1
67997, o mamma mia sei ridicolo cazzo ,-1
27726, peccato che il pelato non lo facesse giocare ,-1
110376, e non solo alcuni vostri tifosi ma tutte le tifoserie fanno i cori razzisti ,-1
68011, si ma quelli della sono tutti fake,-1
68013, i perdenti sono stati gli ultimi a vincere qualcosa di serio in italia gobbo maiale di merda,-1
141119,quando sei e fai talmente schifo all umanità che non ti fanno entrare al bernabeu spiace per gli altri due ma chi va con lo zoppo ,-1
62255, ci sono tifosi e tifosi io tifo inter e sinceramente non me ne frega niente dei giocatori sinceramente parlando sarei solo amareggiato nulla di più se dovesse partire skriniar x tutti gli altri sarei ininfluente i tempi delle bandiere sono finiti ,-1
146546, io sto pensando già ai gol agli abbracci con quella maglia e magari la super prestazione che farà contro di noi fosse andato all’estero nessun problema sostegno massimo e affetto massimo ma all’inter no non ce le faccio mi dispiace sarò limitato ,-1
110084, vergogna sei un niente come hombre falso e cattivo ,-1
110064,non gli basta aver fatto cacciare ed adesso se la prende pure con quelli con le palle non li vuole ,-1
67594, mi rompono le palle ogni volta che ho una maglia tuta pantaloncino o qualsiasi cosa della juve è una rottura di palle infinita se vuoi dirmi che non è così sei ipocrita per quanto riguarda i cori sono dei coglioni e meriterebbero squalifiche a vita a prescindere dal tifo,-1
67595,non succede ma se ritorna all’inter milano si deve bloccare che neanche le formiche possono circolare ,-1
67605, che tristezza vederti con quella brutta maglia peccato non sia stato possibile tenerti con noi si vede proprio che al milan non sei a tuo agio mi rincresce campione sempre nei nostri cuori pipita,-1
146348, sta bestia ha preso la notizia da orabona infatti è una cazzata,-1
27368, io non seguo il calcio per niente ma ricorda che la mamma degli imbecilli è sempre incinta riferito a chi ti ha insultato vergognoso che non si sia fermata la partita per colpa di un gruppo di razzisti in un periodo dove esistono anche le telecamere con riconoscimento 1 2 ,-1
141290, e’ un kosovaro del cazzo non e’ svizzero ,-1
67618, ed è goal ed è goal ed è goal rosicate merde cartonate ,-1
62379, tu dici agli altri di non essere complottisti tu che giochi li no dico tu mr you pay you pay coerenza eh,-1
21685,non fai un gol contro helander ariaudo moretti torosidis sei un indegno vai via ,-1
67622, a be perché costa ieri ha fatto un partitone ma dai a parte bentancur e szczesny ieri hanno fatto schifo tutti costa compreso dybala è di un altra categoria ,-1
105420, inter e gazzetta hanno una partnership giuro che non me ne ero mai accorto,-1
21660, vabbè non hai argomentazioni nel rispondere e spari cazzate ,-1
62391, l ho segnalato sto beota ,-1
67672, ahhh un po gli assomiglia ma non ha né lo stesso ruolo né gli stessi piedi ,-1
67674, purtroppo adesso è evidente che vincere non è la priorità di questa società li ho difesi fino a ieri ma questo calciomercato mi ha sconfortato società di bugiardi bisognava trattenere almeno niente il cartello vendesi c è eccome ,-1
62478, non credo sia un tabloid attendibile,-1
110042, peccato che non sia a costo zero come piace a questa società,-1
27327,da tempo ho ormai capito che i giocatori vanno e vengono solo la roma resta il presidente aveva ragione sono in ogni caso 2 giorni che piango ogni volta che vedo un video o una foto maiunagioia,-1
62480, appunto stefano alessandro sta dicendo che i 6 pt conquistati con due nazionali nettamente inferiori non sono un indice sufficiente per affermare che nainggolan non sia utile a questa nazionale come affermato da amelia senza troppi giri di parole ,-1
27260, non hai argomenti e offendi avevo ragione capra ignorante,-1
67498,io i cori razzisti li sento da una vita qualunque fosse il colore della bandiera al governo il problema è culturale certo salvini ci mette il carico da 11 ma ritenerlo responsabile per è assolutamente riduttivo ,-1
21813, e poi sono 2 anni che ho in salone una foto tua con mia figlia se vai via che le racconto lei mi chiede sempre se giochi quando la roma scende in campo come direbbero a milano a radja nun fa cazzate ,-1
105528, un mercenario di prima classe la tua forza l abbiamo vista nel milan zero assoluto e lascia stare il piemontese che con te non ha nulla a che fare ,-1
21806, fake purtroppo il suo account twitter è stato aperto nel 2017 ,-1
110003,mazzoleni un flop non può cavarsela ha pesanti responsabilità ha sbagliato innanzitutto perchè doveva fare qualcosa per bloccare i buh da subito e a preferito non fare nulla poi perchè il fallo di non era da ammonizione e forse a ben guardare non era nemmeno fallo,-1
62517, sono interista ma quei cori sono una vergogna fuori i razzisti dalle curve servono provvedimenti esemplari contro queste infamità solidarietà ,-1
105516, dai così non sei credibile si vede che sei quello falso ,-1
105508, no vabbe allora sei semplicemente un coglione qui chiudo ,-1
110017, si ma gli ingredienti sono da ergastolo ,-1
62506, hahaha fuckin paedo,-1
21769,peccato che contro il cascatore e gli altri circensi mancherà magari ci pensava due volte il pupazzo a rotolare per finta belgiogiappone,-1
27319, oh l anno mandato via la società ancora ma che cazzo doveva fa,-1
105484, ma te devi morire,-1
27322, sempre più un giornale di merda niente su quella merda come voi di ,-1
21637,nota negativa nonostante il è stata irritante nel gioco che ha cercato di ingannare simulando un rigore che il var giustamente ha annullato e che al di coutinho ha gridato in faccia a un difensore del crc è forte ma non è un campione ,-1
21628, scarto mi sembra un po esagerato,-1
62267,purtroppo questa volta non “servirà per lezione” questa eliminazione così in casa davanti a noi fa male malissimo eterno onore al nostro capitano interpsv,-1
62294, buffone di merda dagli pure il benvenuto ma quanto ti schifo ,-1
67752, ma se stavate sbavando x lo scambio icardi higuain avete preso cancelo a 40 mil ma perché dovete far riconoscere la vostra stolta gobbaggine ovunque piuttosto correte a cancellare tutti gli insulti a ronaldo ,-1
21551, questo non è nemmeno da lei mi ha deluso fortemente lei è fazioso ma non ho mai pensato ignorante le divido in tweet la mia risposta nel merito,-1
105309, e niente non ce la fai proprio ad essere professionale il rodimento interno prevale sempre e vabbè ,-1
141168, ridicoli non sapete più a cosa attaccarvi manco al potete più e quindi uscite con queste offende un popolo ma dove e i vostri sfottò contro non gli vogliamo ricordare siete da denuncia per vittimismo voi però potete tutto perchè ,-1
27510, radja ma dove cazzo vai resta qui per te e per noi contro tutto e tutti ,-1
27518, sono interista per me le persone sono tutte uguali non ci sono differenze non chiedo scusa perché io quelle offese non le avrei mai fatte e quei tifosi fanno schifo sei un grande giocatore ,-1
110207, ogni giorno dicevi gloria a dio grazie a dio da oggi dirai grazie ai soldi non ti voglio vedere più che schifo ,-1
62291, da milanese e da interista ti chiedo scusa per gli imbecilli che ieri ti hanno insultato i milanesi ed i veri interisti non sono questi ,-1
27439, dove eravate tutti quanti 2 mesi fa quando i tifosi della juve hanno fatto la stessa cosa non se n è parlato niente ed è successo lo stesso insulti razzisti a koulibali il giorno perché i giocatori della juve non hanno interrotto la partita ,-1
141149, quanta incompetenza nei suoi commenti fatti solo per provocare e riesce sempre a mettere dentro la squadra che odia semplicemente ridicolo bleah ,-1
105279,mi sembra che se l offerta del di 90 milioni per fosse confermata saremmo di fronte a un offerta semplicemente ridicola da non prendere nemmeno in considerazione ,-1
105277, ma perché insultare i giocatori non vi capisco se all inter non arriva l offerta giusta non lo cede lo volevano in prestito ma non è che se lo insultate ci guadagnate eh ,-1
27538, dottore è vergognoso come queste squadre si mettano a squadra c è squalcosa che non squadra per non parlare di e che lottano alla morte contro il dominio duosiciliano e poi si stendono e si stenderanno come zerbini ai sabaudi ,-1
146527,mi spiace per ma non si potevano vedere campioni del mondo i 2 calciatori della squadra che non esiste dall altra parte mi fa piacere solo per deschamps e ,-1
146531, è di un ignoranza questo tweet che l’ignoranza stessa si è offesa ,-1
62269, l impressione è quella molto molto approssimativo nei controllo palla forse colpa del campo ma anche di un approccio generale piuttosto negativo,-1
105312, non giocherà nell ercolanese l anno venturo se fosse uno scarto giocherebbe in una serie e una squadra inferiore la premier non mi sembra male etichettarlo come scarto mi sembra esagerato ,-1
141176, peccato per me ha qualità si è arreso ma va anche detto che gliel hanno resa durissima dal primo giorno ,-1
27496,se pallotta vende per milioni prevedo un altro tuffo da fucking idiot in arrivo asroma,-1
62318, fate i test pure alla marmaglia che fuori intona lavali col fuoco invece di gioire per un campione ps non è la macchina dell elettroencefalogramma che non funziona è proprio piatto il segnale di questa feccia come società siete collusi se non ponete rimedio vergognatevi,-1
141230, non vi piace propio piu parlare di musica siete comunisti e gobbi effettivamente per quello che offre il panorama musicale italiano oggi in ogni caso di male in peggio patetici anche nelle considerazioni che non vi competono,-1
27441, peccato che la realtà dei napoletani sia ipocrita e bugiarda e quando offendevano benatia e matuidi nessuno si è indignato ,-1
105367, che schifo sempre a difendere l orticello ciao questo signore ha mai sentito come viene accolto higuain a napoli siete ridicoli,-1
21612,non ci sopportiamo a vicenda ma domani se dovessi giocare per qualche assurdo motivo cerca di non farmi bestemmiare ,-1
27452, giusto si deve sospendere la partita è inaccettabile nn farlo basta ,-1
141213, l ho sentito pure io l audio secondo me sarebbero usciti dei video peró quindi ci credo poco agli audio di ora invece credo molto visto che è palesemente lui,-1
146446, però nn possiamo fare sempre così per ora leo e paolo molto male nella gestione dei rapporti con la stampa lasciata quasi totalmente a gattuso ch è pessimo se higuain va via dopo soli 6 mesi è una brutta figura inutile girarci intorno ,-1
141206,da non fischiare il rigore 1 0 di c è fallo anche nell azione che porta al pareggio di ,-1
105342, come rendersi ridicolo anche a fine anno che vita triste ed inutile,-1
110163, al lipsia per me sarebbe difficile da superare quasi peggio di quando ho scoperto che per colpa del milan twitter peppe che cresce ha lasciato il teambeast maledetti ,-1
21581, ramos sei un pezzo di merda spero che qualcuno ti spezzi il ginocchio cosi paghi x tutte le tue malefatte ,-1
27476, mi vergogno per loro bravo ragazzo ti stimo come uomo prima che calciatore gli italiani veri sanno essere solidali no razzisti ,-1
146465, gianlú io mi ammazzo dì che è una notizia finta come quelle che dai sul milan ti prego ,-1
105330, penso che entrambe le società abbiano operato per il meglio loro noi per me è stata un operazione senza vinti ,-1
62320, se cr7 è un giocatore normale può giocare solo qualche torneo di calcetto over40 a quanto pare ancora brucia quel rigore commesso ,-1
73616, non puoi presentarti all inter e giocare tacco e punta senza mai sudare la maglia il fallimento è solo suo non dei tifosi,-1
15155, il razzismo è ignoranza non esistono le razze ma solo l’ignoranza e purtroppo c’è in tutte le curve napoli inter cagliari etc ti dico ad esempio che quegli animali del genoa ieri allo stadio ci urlavano contro i peggiori cori discriminatori sui sardi ,-1
82446, ti stai rendendo ridicolo ,-1
38306, una generazione così non la avranno di nuovo tanto facilmente ,-1
79509, da una società abituata e abituante nel millantare falsità e taroccamenti era prevedibile che desse sempre più prova della stupidità dei propri tifosi publicando un video che è la perfetta copia dei video di e farlo passare per novità assoluta,-1
131600, per questo non lo meritava nemmeno ,-1
118971, gratitudine che cazzo scrivi ste coglionate che la settimana scorsa volevano trabaltare la società per l aumento del 30 degli abbonamenti diventare tutti gobbi che idea del cazzo,-1
8770, qui l unico carico è da 9 9 e campionato chiuso le chiacchiere potete continuare a farle tanto siete maestri parla lei varriale che ha definito assurda la designazione lei è ridicolo ,-1
94839, il cuore purtroppo nin conta conta bilanci e vetrine,-1
118977, mi spiace da juventino sia successo tutto questo speriamo che possa essere il primo passo verso la normalità che si possa dire finalmente basta ero allo stadium quando ti hanno insultato e mi ha fatto male ma ho visto anche che era solo una minoranza,-1
157951, non ti smentisco mai lai fatto apposta poi ti sei ripetuto sul portiere salah vi stava distruggendo e ti da quale sei lai fatto male apposta ,-1
8734, assolutamente ma nel napoli deve giocare ne abbiamo subito troppo la mancanza,-1
94876, io non riconosco più i tifosi romanisti ora sono tutti tifosi dei bilanci e delle plusvalenze che tristezza ,-1
118997,pensavo di essermi stancato di esternare il mio stato d’animo per l’addio di e invece no il ritorno a trigoria i saluti con chi lavora dietro le quinte con de rossi è tutto troppo intenso ,-1
131554, vedo che stamattina sul giornaletto insisti non ti sono bastate le parole di faresti più bella figura ad ammettere di aver scritto una immane cazzata per andare dietro ai deliri di adl,-1
38318,peggio di pjanic alla juve peggio di salah lamela o marquinhos vendere nainggolan all inter per 24 milioni più due custodi di appiano è la peggior mossa di mercato della roma americana io sono veramente dispiaciuto sappilo restarai sempre il numero 1 ,-1
52442, quanto mi fa arrabbiare il canone,-1
8723, sei solo un tuffatore antisportivo te e nasone dietro di te ridicoli sarete ricordati solo come 2 disonesti ,-1
8718, ti darei la mia nazionalità per farti giocare con l’italia martinez è una merda spero per te che cambierà il ct belga dopo il mondiale e tu possa rientrare nei ranghi sei un top player e lo sai ,-1
79580, ma massacrati il buco del culo o somaro,-1
52506, mi dispiace ma tolto higuain non mi entusiasma il nostro mercato gli eventuali 40 mln di riscatto di bakayoko potevano essere investiti per un giocatore di enorme qualità e castillejo non convince soprattutto confrontandolo con keita preso in prestito dall inter ,-1
8809, l unica cosa che non ha capito e che lucianone non lo vede ,-1
79437, dio cane siete schifati al nord al centro ed al sud ma che razza di merda siete ,-1
52524, ma onore de che c ha lasciato pe fa na cazzata su instagram avesse ragionato ancora c aveva la 4 sulle spalle che delusione ,-1
79449, povero fesso sei stato un traditore per andare dove non sei mai stato amato e ora vieni buttato come un vecchio scarpone e nessuno se ne frega di te povero fesso potevamo essere grandi ma sei stato un fesso ciao forza napoli,-1
8860,non ti meriti di portare lo stesso nome di mattarella bastardo ,-1
52537, uccidere per carità non cominciate con le sceneggiate fai esempi intelligenti e pertinenti qui c è solo da dire verdi ha sbagliato e quel tifoso un coglione punto,-1
79466, anch io calcisticamente avrei preso mbappe che però adesso non ti assicura tutti i soldi che ti fa tornare cr7 per me nella testa della dirigenza della juve il fatto sportivo è secondario rispetto alla crescita di fatturato che ti garantisce cr7 ,-1
157867, lui sempre ormai se capito era lì che godeva sullo 0 1 poi gli è andata male ,-1
131639, su twitter il manifesto di quello non dovrebbe essere il giornalismo invece che schifo che fai ,-1
52530, lo recuperavano i difensori garantito non era la giocata di mauro,-1
79478, ma smettila di giustificare i napoletani va fermato x almeno 5 turni e nn dici niente la pagina più nera del calcio sn i calci e i schiaffi dati a keita siamo tutti keita,-1
38251,non è possibile essere così ignoranti da pensare di essere superiori ad un altro essere umano solo per il diverso colore della pelle o per l appartenenza ad un popolo ad una città ad una fede non è accettabile razzismo notoracism,-1
118930, sei un grande gli stupidi son sempre in tutti i luoghi ,-1
38235, ha fatto schifo inzaghi se ne deve andare via,-1
38239, ma vai a mangiare il brodino coglione di merda levati dal cazzo hai il cervello di una sedia dondolo,-1
157886, infatti è proprio quello che fa arrabbiare,-1
157888, ma taci escremento guarda la tua stupida francia del cazzo cosa ha fatto prima di parlare della mia italia,-1
38243, io faccio che non seguo più il calcio perché è inaccettabile almeno a mio parere valorizzare un giovane e lasciarlo nelle mani nemiche dei gobbi io credo basti davvero poco per fermare questa cosa bisogna capire se hanno l inter la volontà di farlo,-1
131615, si controlli si sta rendendo ridicolo veramente rilegfa suoi tweet e rifletta nel suo interesse ,-1
79581, poteva non finire e non l’ha scelto lui per sempre ninja giallorosso mi mancherai,-1
52436, alisson non si devono azzardarlo a toccare perché già mi sono incavolato con la cessione di radja con quella di sbrocco completamente ,-1
131540, no no no no un imbécile radjanainggolan he is a complete idiot radja sei numero uno prendo la nazionalita italiana e sei a posto fottiti di questo pezzo di m a ther martinez,-1
79656, ce ne stavano 2 in mezzo soli ha tirato dalla linea di fondo manco fosse neymar poi sta subendo beghetto in modo vergognoso ,-1
158038, ancelotti abbiamo chiesto alla procura federale tre volte la sospensione della partita per cori razzisti sono stati fatti degli annunci ma la partita è andata avanti “ era agitato e nervoso e questo non va bene internapoli koulibaly racism,-1
158046, è gente che rappresenta gente che spara in faccia a una bambina e poi va a raccontare che ha sbattuto non si meritano né che ti ci sprechi sul campo né il tuo tifo sei un miliardo di volte meglio di questi subumani,-1
158048,cr7 mandzu quanto pesano e fuori casa scopri che se non avesse giocato il croato avrebbe fatto sfaceli questo il problema che non riuscite a capire ,-1
94739, porca troia ma come cazzo entra se quello su belotti è rigore questo che cazzo è allucinante,-1
94738, e fra una settimana e mezzo ho tipo 4 esami vi sembra il caso di far tutto sto casino ,-1
94736, no ci fate più schifo voi e a tutti i livelli,-1
158059, sta cosa l ho sentita già altre volte nel passato ma non ci davo peso perché se avremmo preso cr7 all epoca non sarebbe diventato quello che è sarebbe successo quello che capitò ad henry vi ricordate c è l avevamo in casa e non l abbiano sfruttato non è mai troppo tardi ,-1
94729, dopo che ci ha fatto il dito medio non diamo a sarri grazie si attacchi,-1
38333, parlano male in italiano infatti già tra me e te c è una differenza abissale scusami mi è partito il primo tweet ma non avevo completato la frase ,-1
52364, per favore non pense che tutti il tifosi interista e cosi mi fare vergogna perche l’inter non e questo forza campione ,-1
79664, che tristezza fai un anno fa andavi dallo psicologo perché le strisce rosse non stavano bene con la tua voglia di bianco ,-1
158075, merda non sei un uomo vaffanculo,-1
158081, eh già infatti poi squalificano solo la curva di torino questo non lo dice però ridicolo,-1
79681, l anno scorso perdo la seconda amichevole col norimberga squadra di serie b tedesca x quelli che hanno problemi di memoria,-1
158084,il non ha ricevuto nessuna offerta da parte del per il matador ,-1
94710, non sei in serie a era fuorigioco anche con la testa bassa basta a maggio ti farà vincere la champions stai facendo casino per una partita inutile ,-1
52393,caro adesso neanche si ricordano il tuo nome sei un peso restavi da noi saresti stato un re adesso sei solo di troppo,-1
52395, naingollan con la roma non ha mai vinto nulla ha un’età per cui o vince adesso o resta un perdente sceglierei a occhi chiuso il secondo sotto svariati profili migliore,-1
52397,devi piangere devi piangere ahahahahahahahahahahah ,-1
8660, ma cosa cazzo stai x fa capivo al real o barca bayern ma da quei falliti del inter te piace perde njnja,-1
38338, fai cagare ennesimo gol preso per colpa tua vattene pagliaccio ,-1
119015, koulibaly avrà anche esagerato ma secondo me è l arbitro che ha perso la testa e la civiltà a non sospendere la partita è inaccettabile giocare con un clima di assoluto razzismo ,-1
38341,state già dicendo che sarà un fallimento vi ricordo che con spalletti è esploso facendo la sua miglior stagione quindi non rompete i coglioni che siete monotoni guardatevi i vostri maialin rubala mario manzotim e non scassateci le palle gobbi di merda,-1
157991, uno dei peggiori derby della storia gioco quasi inesistente la partita degli errori con due soli tiri in porta l antitesi del foot ball è stata servita ,-1
38354, ma cazzo il giornalista ha detto che adidas pagherà parte del contratto per farlo arrivare alla juve io ho detto che secondo me non è possibile un testimonial nike che viene pagato dalla diretta concorrente dai su è illogico che poi trovino altre strade è un altro discorso ,-1
8688, ancora co ste cazzate ormai nn prendete x il culo più nessuno avete smantellato una squadra da vertice punto il resto sono chiacchiere,-1
94779, infatti sto parlando con lei che cazzo ti intrometti torna a battere a scampia li nel tuo paese è l’ora giusta fatti gli stracazzi tuoi ,-1
131519, zampini è un condensato di rancore rosicamento e frustrazione mai visto in giro riesce a dire 11 cattiverie in 10 parole pessimo ,-1
8676, in effetti il modo in cui sedevano in panchina era davvero deludente troppo stravaccati,-1
79619, sono veramente dispiaciuto per gli amici interisti milanisti napoletani romanisti fiorentini torinisti chiamatemi anche di notte saprò come scacciare i vostri incubi ,-1
8672, un tantino esagerata tutta questa mobilitazione malcom 40 rafinha 35 prendo chiesa e ho svoltato altro che,-1
94765, la cazzata era partita per colpa della canzone di shak che parla di innamoramento e hanno subito pensato ad uno nuovo se avessero guardato il video avrebbero visto che c è gerard negli ultimi secondi e la canzone parla di quando si sono conosciuti ,-1
52399,il mondo del calcio ipocrita che ti scarica appena puo ennesima riprova mi spiace per te non meriti assolutamente questo trattamento ,-1
158026, sono imbarazzato,-1
131502, questi atteggiamenti si verificano purtroppo in tutti gli stadi i veri tifosi hanno il dovere di dissociarsi da questi animali quanta ignoranza e maleducazione sono juventina e sostengo a gran voce koulibaly e tutte le vittime del razzismo ,-1
52549, se non riescono a venderlo in tempo purtroppo sarà costretto a presentarsi,-1
131662, mi spiace per quello che ti è capitato se fossimo in francia i leader di questi ultras razzisti sarebbero puniti ma qui siano in un paese che ha perduto tutti i valori di rispetro e dove i clubs stessi sovvenzionano questi miserabili senza alcuna vergogna ,-1
52342, ho ascoltato l intervento del signor venerato ha detto che non ama l ipocrisia è stato più ipocrita di chiunque altro impariamo a esser imparziali e evitiamo certi commenti senza senso almeno per non rovinare ,-1
131819, certo ad oggi 12 12 il problema per loro di questa inter sarebbe politano ma mandali a cagare uno per uno se ti è rimasta la voglia di farlo io ho smesso mi son stufato ,-1
9105, scansarsi per cosa questa è la mentalità mediocre degli italiani non si è mai scansato nessuno con noi anziiiiii quindi avanti così,-1
79207, gli unici indegni di questo sport così bello sono gli arbitri e procuratori federali che non fanno niente per fermare questi porci che vanno allo stadio solo per sfogarsi forse xche sono solo dei poveri cornuti o di moglie o di mamma scusate il mio sfogo contro questi bastardi,-1
118735,loro il popolo di cui sopra risponde e si commentano pure tra loro non ci sarà mai una fine è tutto inutile quanta ragione ha che ne dici ce n’è di materiale eh ,-1
157648,partita davvero brutta anche oggi conta solo il risultato la squadra è stanca in primis che ha bisogno di tirare il fiato torojuve,-1
95108, aria fresca e pulita ma se ci tirano merda addosso tutti se la uefa ci rifuta settlemnt e volountary dove cazzo vedete sta aria fresca e pulita per nn parlare di mirabelli 240 mln spesi per finire sesti e scrivo io che odiavo galliani il mafioso ,-1
79227, la gente sta proprio male bravo douglas il potere dei social dare la possibilità a tutti di parlare e purtroppo troppo spesso non è un bene,-1
118750, io non credo sarebbe assurdo sprecare un potenziale del genere cristiano deve essere considerato solo come risorsa utile e preziosa non una causa di divisione,-1
131810, per inciso molto meglio lui di zaza o giocatori finiti così ma francamente dubito che con il budget di quest anno possa avvicinarsi al milan un giocatore così spero di essere smentito ,-1
79199,il mio fallito buon natale e vacci piano a capodanno ops,-1
157667, adl su mazzoleni nn ha sbagliato nulla la sospensione della partita è stata chiesta 3 volte 3 volte e l arbitro se ne fregato allegri già nn parla mai degl arbitri quando gli vanno a favore però buffone ipocrita di merda ,-1
52700,è vergognoso assistere ad episodi del genere ed è ancora più vergognoso che non si prendano seri provvedimenti per contrastare il razzismo e la xenofobia forza i veri amanti del calcio e dei sani valori dello sport sono dalla tua parte ,-1
38029,tifosi sfigati atalantini gridano scemo a ronaldo sciacquatevi la bocca ed anche il buco del culo merde atalantajuve,-1
52698, coming soon ma se questo costa rinunciare a non mi sta cosi bene ,-1
118766, vergogna i lager non vi hanno insegnato nulla servono solo per il giorno della memoria meno che di quella vostra ,-1
79257, vorrei vedere te subire ingiustizie del genere se non sbaglio avete fatto un casino mondiale per un rigore giusto fischiato contro di voi dai sii obiettivo è non scrivere cavolate nessuno vi deve nulla e attenzione alle inchieste questa volta c’è la radiazione ,-1
9050, ha fatto 10 minuti di partita si è buttato per terra 7 volte,-1
95129, io non sono ancora riuscito a collegarmi per prenderla,-1
79197, ce ne son tanti anche freddini io volevo fortemente l’acquisto di rafinha finché non è arrivato il ninja necessitiamo rinforzi in altre zone del campo se non esce un centrocampista leggero come borja o brozo e nessuno mi tocchi brozo ,-1
157838, nn mi è mai stato simpatico gli preferivo il solipsismo spettacolare di messi negli ultimi anni mi ero ricreduto cr7 ha fatto quel salto di qualità da top player maturo che a leo è mancato niente col passaggio alla juve si ricomincia daccapo non mi sta simpatico,-1
157590, tu sei un grande mazzoleni si è comportato da spocchioso uomo di merda scusate il termine riguardate con che atteggiamento di spocchia ma come ti permetti di fare sfottò al sottoscritto padreterno alza il rosso e indica l uscita non fatelo mai più arbitrare semina odio ,-1
