,tweet_text,sentiment
23274, grazie per averci regalato un sogno stasera si festeggia ,1
59688, si inft ero d accordo con quello che dicevi infatti ho scritto più o meno la stessa cosa ,1
131667, allegri non è un figo ma un grande ,1
102820, grande drago silva sempre nei nostri cuori,1
144956, complimentoni per il bel messaggio di auguri per il compleanno di giocatore che per voi ha dato tutto bravi proprio come juve e milan la classe non è acqua ,1
144957, già meglio quando te ne vai stappo una bottiglia ,1
59687, anche qua un bel “gne gne gne” alla fine ci stava bene,1
102817,forza guerriero mandzu ti voglio campione del mondo e di tutto l universo perché te lo meriti forza cro worldcupfinal franciacroazia,1
38194, vero le partite sono decisi da episodi ma qui bisogna essere uniti per combattere questi stupidi che rovinano l ambiente e lo spettacolo e poi kk lo conosciamo e non è un tipo polemico o che perde la testa così a caso giusto difenderlo grazie a te delle belle parole ,1
112524, tieni duro e fatti rispettare perché tuo marito merita di più minimo ne vale 10 esci i soldi respect,1
144962, grazie naga in bocca al lupo e sempre forza inter,1
38196, grande yuto sarai il giocatore giapponese più forte della storia interista buona fortuna ,1
23261,voi siete speciali e non fate mai nulla per esserlo ecco perché vi adoro finoallafine ,1
112527,proprio perché la ami ora la devi guidare dove hai sempre sognato torniamo finalmente in champions insieme torniamo grandi ,1
70569, complimenti leo sempre presente sui gol subiti leader vero,1
70571,per me cr7allajuve è fatta compilmenti ai tifosi della benvenuto ronaldo juventus cr7,1
144970,buonanotte solo a ,1
70596, grande kun ti aspettiamo al milan ,1
70599, foto assolutamente casuale grandissimo medhi buona fortuna ai mondiali ti aspettiamo a torino ,1
23142, probabilmente sei passato davanti ad uno specchio e ti sei visto non ti preoccupare lo fa spesso per chi viene già prevenuto ,1
23180, forza muslera forza uruguay ,1
102766, forza ragazzi ora un meritato riposo rigenerante poi ricaricate le batterie proviamo a battere i gobbi per la super senza paura forza milan sempre ,1
102765, auguri diego e benvenuto lupacchiotto ,1
23175,benvenuto il ninjaneroazzuro amala forzainter suning,1
145040, ottimo ,1
145041,stasera grande sfida argentinacroazia tifo x il guerriero bianconero non me ne vuole forzajuve,1
59654, bellissima famiglia complimenti che dio ti protegga sempre te e tuoi cari,1
38245, pepe napoli ha tifato x te sempre e comunque baci e ora buon campionato balù ci manchi mi manchi ,1
38246,“già pronti per riprenderci nella prossima gara è stato molto importante per me fare il mio lavoro 90 minuti senza sentire fastidio” ti è piaciuta la sua prestazione lazialità ,1
112563,anche oggi confido in te come da mesi a questa parte indicaci la strada let’s go baka ,1
102751, siete dei grandi giocatori ma soprattutto grandi uomini ,1
112565,stop alle telefonate abbiamo il vincitore e adesso è godopoliiii ,1
70644, ti voglio bene anch’io e ci tengo alla tua salute te lo dice una ex fumatrice credimi si sta molto meglio dopo ,1
70645, pecato ho pianto per colombia sta sera a testa alta ,1
23156,è proprio così poter vivere i propri figli giorno per giorno è un cosa che non ha prezzo c è un immagine di che mi fece commuovere molto quando venne a ritirare il premio a napoli ,1
23154, sei un mostro kalidou sei il migliore non ci lasciare mai forza napoli sempre ,1
23153, sono emozionata da 10 giorni e non mi passa più benvenuto ,1
131612, che belle sentimente felice di sapere che tu hai cosi forte relazione con la tua sorella ,1
102745, bravo e ci metterei pure un e nun se vonno sta e nun se vonno sta dopati prescritti e delinquenti agricolaaaaaaa,1
145060, grande alvaro juve es tu casa fino alla fine ,1
102744, grande esempio per tutti gli sportivi un tesserato figc degno dello stile juventus che figlio di buona donna ,1
70651, buon anno,1
102741, son sempre i migliori a lasciarci in bocca al lupo ma vaffanculo va ,1
23144, orgoglioso del mio capitano florenzi anzi capitano con la c maiuscola grande come il suo cuore e il suo amore per la roma forzaroma asroma dajeroma,1
70626, allora non ho tempo da perdere non devo darti nessuna spiegazione malcom lo seguo dai tempi del corinthians ed è fortissimo non ho bisogno di vedere nessun video su youtube a differenza tua ora smamma e non rompere i coglioni,1
145033, io ho espresso il mio pensiero in un post e qua si sta parando un pò troppo una stagione ci può stare le altre stagioni le ha fatte da top player più di tutti i centrocampisti al mondo quindi non penso che dovrebbe crescere lui ma la società a tenerlo un bacio,1
38215, auguri guagliò napoli ti ama ,1
23182, quanta amarezza mamma mia due flop belli e buoni ,1
102789, ehi sei un grande spero che rimarrai in italia sei un grande campione ti auguro un buon anno un abbraccio campione,1
131646, non ti vergogni di tifare juventus ,1
145007, forza joão abbiamo bisogno anche di te amala,1
131643,i rigori li sbaglia solo chi ha il coraggio di tirarli e li segna chi ha il coraggio di ritirarli onore a modric capitano coraggioso della croazia ,1
112545, mi raccomando abbiamo bisogno del capitano sappiamo che ama l’inter e noi amiamo lui non dimenticatelo mai il capitano non si tocca ,1
38222, grazie per la vittoria campione ,1
38223, è meravigliosamente trash tipo un acido ,1
70610, grazie david anche oggi sei stato un grande dai sempre piu sicurezza al reparto,1
131638,poco da dire lloris ha fatto una minchiata colossale ma impersonifica pienamente il finoallafine,1
112547, ti meriti tutto questo affetto e anche oltre ti meriti tutto il meglio del mondo ,1
145017, sei un grande ,1
131636, detto da chi non vince nemmeno in campania è un complimento ,1
23199, siamo fiero di voi nonostante tutto uscite a testa alta avete dimostrato a tutti chi siete e ci avete rappresentanti nei migliori dei modi per me avete vinto voi russia2018 worldcup maroc,1
112548, bellissimo,1
70618,ma solo io solo l’unico a pensare che comunque sia stato uno dei migliori acquisti fatti dall’inter in questi ultimi anni ma di cosa stiamo parlando qualitativamente è uno dei migliori che abbiamo in rosa è fatto così si sa e si sapeva amala forzainter,1
131632, grande giocatore una forza della natura e da interista ti chiedo scusa per quei cori di una piccola parte di beceri tifosi ammonizione ed espulsione erano però giuste ,1
23193, congratulazioni paul la vecchia signora e i suoi tifosi ti tengono sempre nel ,1
145024,in questi giorni in cui tutti ti danno contro io dico che la tua maglia era è e rimarrà sempre appesa nella mia stanza daje radja ,1
23191,sarò con te ma tu non devi mollare abbiamo un sogno nel cuore sotto la mole il colpo del secolo ,1
145025,il centravanti del stop ora testa al mondiale per tornare ancor più forte e convinto di poterlo essere ,1
102771, che freschezza ,1
145030, anche io la farei molto volentieri con lei signora martina,1
131628, polpo senti a noi ti rivogliamo alla juve sappilo p s e portati appresso pure pavard che mi piace non poco,1
144945,forza idoli miei forza l italia juventina è con voi argentinaislanda,1
59692, sempre supportato il turco so delle grandi potenzialità che ha ultimamente ci sta facendo incazz abbastanza ma sono convinto che ci regalerà grandi gioie speriamo comincia oggi ,1
144942,a meno che non sia tu a decidere di andartene come ha fatto quella merda di finochiucci io non ti volterò mai le spalle resta rossonero ,1
59730, condanno come lei queste tristi forme di sfotto allo stesso modo in cui ho condannato le stesse praticamente identiche fatte dai tifosi del napoli i tifosi poco intelligenti ci sono in tutte le tifoserie anche la sua ,1
59728, ti voglio bene,1
144855, k2 hai vinto tu noi ti vogliamo bene perché sei forte a giocare a calcio e hai un cuore grande punto forza kalidou ,1
144857,juventus bravo grazie ,1
131715, “il è uno dei club più importanti al mondo abbiamo il dovere di riportarlo in champions una sfida appassionante sono felice di chiudere la mia carriera al milan il posto da titolare dovrò guadagnarmelo giorno dopo giorno in ogni allenamento”,1
38137, chi parla male di lo fa solo per malafede o invidia i bambini non mentono mai l amore che provano per lui i figli di wandanara ne sono la prova,1
112491, ma quanto sei bello auguri ,1
144861, grazie campione,1
23379, non scherziamo è forte fisicamente veloce ama questi colori deve restare ,1
70480, dale paulito te adoro ,1
131711,la cosa più bella famiglia finoallafine un1co,1
131710,la cosa bella è che laddove giocherà gli stadi si riempiranno di pubblico di bambini di ragazzi di famiglie anche non tifosi della squadra ospite o della ed è questa la magia di questa operazione e lo dico da anti juventino bravissimi ,1
144868, per noi sei un grande sei nostro fratello,1
59722, gol su una punizione inesistente complimenti la tua analisi è sempre precisa e corretta,1
131707, per me ben venga morata a queste cifre lo preferisco a belotti e immobile e se non c’è la possibilità di prendere un big anche navigato tipo cavani benzema o higuain mi accontento volentieri di alvaro,1
23368,buon 30º compleanno 114 presenze 13 gol 3 serie a 3 coppe italia juan rappresenta in pieno il bello del calcio le sue doti sono ormai conosciute è capace di spaccare le partite come pochi altri il suo apporto sulla fascia è fatto di corsa qualità e gol,1
144872, sono contento per te io sogno ancora qualcuno che ci porti 20 mln,1
38147, gol annullato andando a vedere l inizio dell azione di due minuti prima complimenti var del cazzo ,1
38148,il saluto di ai tifosi dell nainggolan amala,1
144875,grazie capitano grazie grazie anche a te che lo carichi a dovere per le partite amala forzainter interishere fcim inter icardi wandanara,1
23363, mi fate morire ahahahahah siete uniche,1
70492, la bella e la bestia ,1
23360, bravo bravo bravo bravo bravo buonissima partita quando contrasti e imposti sei fantastico ,1
70494, grande gigi ,1
38132, samiiiiiiiiii grande campione restaaa alla perché non eri sul bus ,1
70471,grazie per tutto ciò in cui ci hai fatto segnare con questi 4 gol continuo a dirtelo non ti meritiamo ,1
144941, grazie mille giulia gentilissima ,1
112488, bravo paulo ottima prestazione sei grande anche se sfortunato nelle occasioni peccato ti rifarai alla prossima noi aspettiamo ,1
23422,hahahahahahahahahahahahaahhahahaha obrigada eu te amo,1
70446, suggerirei al buon adl invece di parlare di juve ossessivamente da 20 giorni tutti i giorni di concentrarsi sulla sua squadra che mi pare abbia più di un problema ,1
38115, buone feste a tutti società squadra mister buon anno ,1
102918, grazie per questi anni ,1
144825,come una persona che appena tradita tenta di rifarsi una vita ma rimarrà per sempre innamorata del suo vecchio amore hai amato ed amerai per sempre questi colori ci mancheremo radja nainggolan ,1
38117, sei straordinario continua così,1
102915,chi se lo copre ancellotti augù fai una bella campagna per prende è fortissimo portamolo a roma dolberg,1
102913, devi difendere di più ,1
112481, stai cadendo nel ridicolo te lo sei sposato mi fa piacere se te lo sei sposato avrai avuto le tue buone ragioni ,1
144831, grazie porti fortuna,1
102911,riscattato il cartellino di primo fondamentale passo per la a caccia dell ottavo scudetto grazie ,1
70457,noi andiamo al greco ,1
59738, grandissimi affare fatto dall inter,1
59737, mmm a vederlo direi che sta proprio okay ciao andrea forza roma forza javi,1
102906,che giocatoreeeeee mamma mia icardi un cucchiaio meraviglioso interudinese 1 0 ti amo ,1
131726, io ti amo ,1
144840, si è presentato bene semplice simpatico peccato che siamo già alla prima balla solo la juve quando tutti sanno che mendes lo aveva proposto a de laurentis che ha rifiutato per il costo fuori dal mondo,1
70464, spero in una finale belgio croazia ,1
102903, il tifoso napoletano ormai è così modesto che si è convinto che cavani non possa arrivare poteri di un presidente che fa il commercio sul marchio napoli de laurentiis non sarai mai amato,1
38126, noi amiamo chi difende la nostra città unodinoi ,1
112485,la grande tv spazzatura cristiano ronaldo fan di zampini non ci credo sto ridendo da 5 minuti e difficilmente smetterò per i prossimi 365 giorni ,1
144846, daaaaai si comporta più o meno come raiola solo che non ha la trippa e il doppio mento invece di dire grazie ,1
112487, unico immenso niente da dire un vero professionista di campioni cosi ce ne sono veramente pochi benvenuto ,1
70495,grande the best convinci pogba a ritornare alla juve ,1
70496, caro direttore da juventino doc quale sono io ero un appassionato telespettatore di juventus tv uno dei programmi da preferiti era sicuramente j talk mi dice come posso trovarvi rivedrò tutti voi del mondo juve e soprattutto j talk il lunedì ,1
59717, grande presidente io ho grande fiducia in lei,1
102873,il mio pensiero di appassionato di calcio vedendo questo filmato va al capitano della spagna come direbbero a napoli ne magna e pan e carrett forzanapolisempre,1
23315, sei una persona dolce carina ed intelligente è un piacere parlare con te ,1
23314, i napoletani sono orgogliosi di te carmeniell ,1
23313,buon natale a tutti ma soprattutto a e ,1
23312,è sorprendente scoprire che una larga indignazione antirazzista sia stata provocata più dalla assurda espulsione di un calciatore che dalle quotidiane manifestazioni di intolleranza e discriminazione verso immigrati ma proprio per questo w e grazie ,1
112514, castillejo da l’anima e fa un gol meraviglioso ma è leggerino mentre suso è un fenomeno davvero non vi capirò mai,1
38173, ciao portiere i laziali ti vogliono sempre bene e la prossima mi raccomando ,1
102846, grazie leo felice 2019 anche a te e alla tua famiglia ,1
144922, peppì ci mancherai abbiamo pariato a mostro insieme amici milanisti trattacelo bene ,1
23307, complimenti siete calcolatori infallibili con questo calciomercato vinceremo un altro titolo per il terzo o quarto posto la stelletta ce la danno di pvc comunque non vedo l ora di festeggiare di nuovo tutti insieme al circo massimo forza roma stitici,1
144925, la scelta non è difficile cuore cervello e piedi buoni riprendirafinha e quei 30milioni all’anno glieli facciamo andare di traverso ricorda che interishere e ti aspetta ,1
102843, ma stai sereno va,1
38176, con 80 milioni non è che avete bisogno di amala forzainter ,1
59699,dopo tanti anni un interista vince il pallone d oro complimenti a luka modric ballondor pallonedoro inter ,1
102840, daje sempre ,1
70539, grande sei forte questo è il calcio grande esperienza anche questa sconfitta ,1
23298, sei meraviglioso federico buon anno a te con tutto il cuore ,1
102838, sei un grande forza atalanta,1
144933,ho visto un bello carico d altronde non si diventa il miglio pre giocatore del mondo per caso risposte non banali e soprattutto mi ha trasmesso tantissima carica grande cr7 cr7day,1
102837, sognare non costa nulla siete nel posto giusto grande leo buon natale ,1
70544, questo si alza la mattina legge tuttosport e vive felice nel suo isolamento mentale,1
59696,geni geni geni vi amo sempre più ora prepariamo quello per ,1
38181, ancora complimenti ai tifosi del napoli che salutano con il cuore un loro ex giocatore fallo capire ai gobbi troppo difficile per loro tifosi piccoli piccoli cmq forza pepe e giuve merda ,1
59695,smmdayit cr7juve i tormentoni estivi continuano a “scaldare” la rete l’arrivo di alla ha fatto il giro del mondo la gioia sul web dei tifosi bianconeri è coinvolgente i complimenti dei tifosi avversari saranno sentiti o un modo per gufare ,1
70528, bravissimi ragazzi torniamo dove meritiamo di stare emozione pura,1
23318, grazie mille per quello che hai dato alla roma sei un professionista esemplare in campo dai tutto te stesso è un vero peccato tutto questo ma rimarrai con noi per sempre ,1
102851, bello,1
38159,bel post instagram di eder con cui saluta e ringrazia la squadra circa 250 risposte in totale di compagni e tifosi solo la risposta di ha 130 commenti il cui senso è più o meno riprendirafinha daje checcazzo amala inter,1
131700, mi sol bello ,1
70502, grandissimo ti siamo vicini col cuore ,1
70503, e gia mai ricevuto un regalo piu bello fino adesso grazie ,1
131699,heyo last 3 hours to game of the most beautiful team in the world ultime 3 ore di gioco la più bella squadra del mondo ,1
70505, vorrei tanto essere stata io ,1
112502, appunto non ha detto niente di speciale proprio per questo è un campione sa di essere uno dei 2 più forti del pianeta e si presenta come un normalissimo giocatore non esaltato e sempre umile,1
102866, mamma mia vi voglio bene li state facendo rosicare a bestia ,1
23343,grande capitano grande ma che sofferenza però amala sempre interudinese,1
70509,con la grinta e con il cuore la croazia di super passa il turno bravo mario ,1
144896, bel gesto all ospedale di lecco ,1
59712, grande alessandro uno dei piu bei fantasista mai visto in vita mía sei grande come calciatore e ancora piu grande com’essere umano forza juve forza del piero e forza colombia ,1
23321, juan è un mito ,1
38163, tanti auguri per essere diventato papà ,1
70516, idolo migliore in campo unico immenso,1
102856, ma del maestro sarri del genio del bel gioco in europa e nel mondo cosa ne pensa è diventato uno scarto anche lui ci illumini se ne è capace e se la sua società gli permette di parlarne ,1
23330, medhi resta con noi sei il più forte là dietro in difesa grande medhi ,1
23329, grande ciro continua così siamo tutti con te ,1
112509, ma dai un po di humor ,1
70521, in bocca al lupo per il tuo primo giorno kanka e in caso di problemi fai come ,1
38168, immagino la tua grande amarezza forza campione,1
70525, mi dispiace molto capitano cosa ti è successo tu sei il mio esempio sei un uomo buono e buono e ti amiamo così tanto,1
144914, è stato bello vederti giocare con juve sarai sempre nei mio cuore sempre fino alla fine ora con la tua nuova squadra sei un mi7o,1
131609,hudche e già si vede la mano di sarri avrà nuova vita come pedro sarà il loro un upgrade notevole rispetto a e che te lo dico a fare ,1
70657, andiamo forza juventus ,1
70864, il migliore al mondo senza alcun dubbio ,1
22969,l acquisto del secolo finalmente fiero di questi colori sempre orgoglioso della famiglia agnelli sempre e ora andiamo a vincere sta cazzo di coppa ,1
70777, sempre il più speciale a 37 anni giocherai il tuo ultimo mondiale e lì piangerò come una fontana mi godo gli ultimi anni nella speranza di poterti incontrare per abbracciarti e dirti che è grazie a te se sto in piedi ,1
102630, per un attimo ho pensato mi avessero rubato l account grande gemello ,1
22961, siamo orgogliosi di té fra ,1
131530, fa che sia caro piero madonna è dai tempi di snejider che non ho quest ansia di ri prendere un giocatore nell inter me ne sonoinnamorato maledetto barca,1
59577, non fraintendere ogni tua foto è ben accetta sempre però esci quelle della cena di ieri sera ,1
131528, questo ha le palle insieme a radja l’acquisto che darà più spessore morale fisico e di personalità all’inter ,1
38346, per me tu sarai sempre giallorosso grazie amico,1
22956, bellissimo ma la faccia di maran è fantastica ,1
112624, buon anno hakan continua così forza ,1
145233, preferiamo goderci nel nostro campionato piuttosto che andarlo a cercare in campionati stranieri che giochi in bianconero non ci disturba affatto anzi il bel calcio va apprezzato chiunque lo pratichi le altre società si attrezzino se in grado ,1
22951,da neo infoiato con blackpanther e patito di calcio non si poteva non unire le due cose semplicemente meravigliosamente ,1
38350, grazie di cuore hai sempre dato tutto fino all’ultima goccia di sudore mancherai nainggolan,1
70789,grazie lt 3,1
59573,grazie grazie finoallafine forzajuventus ,1
22947, da milanista questa è bella,1
22945, si si certo intanto ha perso il napoli merda e noi godiamo,1
70794, che radja venga ceduto non ho problemi visto il rendimento e il comportamento di quest’anno ma no all’inter del pelato se lo vogliono devono darci 40 milioni e poi vediamo chi vende con il fairplay finanziario,1
131520, io comprerò quella di mentre mirko mio figlio quella di ,1
102616, io sono kalidou e sono fiero ed orgoglioso di vederti indossare la maglia azzurra fratello ieri sei stato il migliore in campo per tanti motivi non solo sportivi continua cosi ,1
22938, rivederti con la maglia del napoli non sarebbe solo bello ma semplicemente fantastico cosi come fantastico è il sogno che ci portiamo dentro chiamato tricolore ,1
102612, sì kk fatto bene grazie,1
22935, mario è la vera essenza della spero resti per sempre a torino ,1
145246, grande licht sempre nei nostri cuori indimenticabile ,1
102633, tantissimi auguri di buon compleanno juan ti adoro,1
112618, anche se sorriderai ai tuoi nuovi tifosi io so che come hai amato noi non amerai mai nessuno in bocca al lupo ninja forza roma,1
145248,edi sei sempre un mostro guarisci in fretta i mondiali hanno bisogno di campioni come te se poi ci vuoi venire a dare una mano a napoli la strada la sai ,1
38335, contro quei ladroni laziali ancora più bella ,1
59593, aaaa u 20 miglior giocatore in brasile giá ottimi trofei è ,1
70747, secondo me invece modric ha meritato,1
145188, buon natale anche a te ed alla tua stupanda famiglia tanta pace e serenità ,1
102660,grazie per questi sette anni trascorsi a farci sognare un mago va buona fortuna per questa nuova avventura e molto presto spero arrivederci ,1
145193, noi siamo tutti orgogliosi di te ci riprenderemo più forti di prima nonmolliamoneanche1secondo,1
22996, in un giorno da campione a munnezz grande che ti ha buttato fuori dal mondiale ,1
131546, comunque io critico l’acquisto soprattutto per lo stipendio prende 7m annui cosa incredibile rapportato a cio che fa in campo poi se oltre a lui viene un top a cc non posso lamentarmi di niente anzi,1
102656,grande alla faccia di chi già dopo la partita gli aveva rotto le scatole per non aver esultato per il gol con paperona di muslera worldcup francechampion,1
102655, ultimo definitivo è magnifico sforzo forza croaaaziaaaaa ,1
145198, medhiiiiiiii idolo mio bello grandissima stagione la tua alla faccia dei cretini sei un giocatore di grande livello ti adoro medhi sempre orgogliossissima di averti alla juve ,1
102653, tanti auguri pipa ti aspettiamo di nuovo a casaaa ,1
22989, per carità continuasse così tutta l estate come siete belle ragazze ,1
38327,è arrivato anche io mio momento il calcio non è fatto solo di tattica schemi e bilanci per noi tifosi sono importanti anche i sentimenti e la passione e da anni non vedevo un ragazzo così orgoglioso di indossare la nostra maglia riportate a casa ,1
102651, ci mancherai un sacco grazie per come ti sei identificato nei nostri colori rimarrai sempre un emblema di questa squadra non dimenticarlo grazie d cuore ,1
22985, torna a napoli matador i nostri sogni aspettano solo te x avverarsi ,1
131543, nn dare peso a quei pecoroni sugli spalti di sansiro noi napoletani siamo orgogliosi di te ti siamo vicini è sempre lo saremo vorrà dire che qst turno ti riposerai con lorenzo vinceremo la prossima partita per voi ragazzi forzanapolisempre,1
22982, sei un grande “pelado” ti auguro di segnare sempre il tuo ice cream gol con stima e affetto ,1
70763, auguri buon 2019 ,1
38332, il maestro e il pendolino che tempi arte allo stato puro ,1
70766, grazie a te in bocca al lupo per la tua nuova avventura ,1
22976, gran bel giocatore di colpo perse la serenità come spesso capita a chi passa dalle parti della pinetina gli auguro il meglio ,1
131538, la bandiera più bella del mondo è il tricolore dell’italia 4 volte campione del mondo,1
102642, sei stato importante in questi 7 anni caro stephan in bocca al lupo e grazie di tutto ,1
70801, questo è un numero importante il numero del fantasista a trazione anteriore il numero dei migliori al mondo spero che tu onerarai al meglio questo numero complimenti ,1
145250, p s potrei contestare ogni singola cosa che hai detto contrabbattendo magistralmente punto per punto ma fa troppo caldo c è una bella luna e io sto troppo na bellezza per perdere tempo con una persona così poco costruttiva come te ,1
70658, bravo bryan sono stra contenta per te buon riposo buon anno e forza roma ,1
102578,avete fatto felici questi bambini grazie ,1
102576,buon pomeriggio pigliamm elmatador ,1
112656, in bocca al lupo seguiremo tutti voi ,1
22877, ma quando l hanno scorso avete battuto la juve però tutti felici e contenti in quella partita c erano stati tanti di quei cori razzisti verso koulibaly ma tanto avevate vinto quindi non ve ne fregava nulla ipocriti,1
22875, auguri a ospina e al figliolo ospiniell ,1
38391, auguri fede buon anno ,1
102570, buon anno campionissimo ho sempre tifato per te al manchester al real e ora finalmente alla juve il più grande ,1
145307, no lascialo prendere altrimenti perderemo l ennesima opportunità stile fidati è bravo val la pena,1
131483, buon compleanno a te e tutta la tua famiglia,1
112661, in serie a risolverà anche il problema degli stati fatiscenti e delle ascelle pezzate in estate e tutto grazie alla juve finoallafine ,1
145312, grazie paratici marotta nedved e una societa che ama davvero questi colori sempre forza juventus vamos 7,1
145313,tranquilla signora dolores è in ottime mani finoallafine,1
131479, sei grande yuto buona fortuna ti vogliamo bene ,1
112664,mi sono appena svegliato e è ancora della juve sarà un periodo della mia vita molto lungo questo impressionante,1
145319,grazie a una doppietta di finiamo il 2018 con una vittoria grandi ragazzi finoallafine forzajuve juvesamp,1
131476, grande blaise bravo campione congratulazioni a te e alla tua francia ,1
70856, anche a liverpool finta con goal di salah a parte sinceramente mi ha impressionato ,1
112665,a nome degli appassionati di calcio nel mondo arabo vorrei dirti che sei uno dei migliori difensori del mondo e dell alta morale e non essere triste per quello che è successo ieri siamo con te e continuiamo a sostenerti forzakoulibaly seiunodinoi ,1
70858, ciao ronaldo sono un tuo grande fan ti amo cr7 ,1
131474,grazie ,1
145325, grande e grandi e kessiefranck possiate essere di esempio di sportività lealtà e amicizia virtù che cominciano sempre con un sorriso come la vostra foto mostra ,1
59531,chi mi conosce di persona sa che ho sempre in tempi non sospetti ritenuto ronaldo più completo di messi e in generale superiore a lui adesso lui giocherà nella squadra per cui faccio il tifo e credetemi è una figata ,1
22853, lo so sembra abbastanza incredibile anche a me che fino a ieri perculavo un giorno sì e l altro pure quelli di tuttosport devo dire che però a sto giro la cosa non sembra campata in aria ,1
102554, oggi è il mio 6° compleanno louis i love dybala ,1
102577,bello e forte ,1
102581, grande mauro il prossimo anno attacchiamo la champion ,1
70804, augurissimi baci baci baci ,1
70835, bravissimo è generosissimo grande esempio anche x i giovani viva kmbappe,1
70808, tanti auguri campione mai dimenticato,1
145259, auguri anche a te e famiglia,1
59562, e ora l oblio quel che merita un mezzo uomo la ruota gira sempre ,1
59560,è bello vedere che tifosi di colori diversi dimostrino affetto per lo stesso campione benvenuto in nerazzurro ,1
70812, è eletto goldenlion2018 miglior giocatore dell anno nella squadra nazionale del senegal congratulazioni forzanapolisempre ,1
145265, campo sintetico pur di giocare la giocherei anche sulla sabbia semplicemente adoro ,1
22916, sei sicuramente uno dei calciatori più promettenti del mondo,1
145267, è chiaro che mi fa sentire un pesce fuor d’acqua lo sfottò ci sta e mi piace fin quando resta tale detto questo non ho offeso nessuno e amo napoli stiamo andando troppo oltre,1
38370, dai edi quando vieni a napoli dai che noi napoletani ti aspettiamo noi vogliamo vincere con te vogliamo sognare con te ogni emozione ogni vittoria ti aspettiamo con tanto calore e affetto ,1
145273, è iniziata questa nuova esperienza nuova città nuova squadra nuovi tifosi ti auguro il meglio sempre ,1
59554, polpo devi tornare a torino ti aspetto ,1
131498, l ha chiamata h alma il pipa è palesemente un genio ed ha pure l iniziale sulla maglia l anno prossimo ,1
131496,al ninja voglio dire una cosa grazie sempre per la notte del 26 febbraio 2017 quella notte sana qualsiasi scelta professionale diversa dal giallorosso non ti fischierò mai e spero di vederti a euro2020 good luck e spero che arriverai dietro di noi ,1
22901, cancelo che segna a cancelo è bellissimo ,1
145284, usa un ottimo dentifricio ,1
70828,ogni anno sempre la stessa tarantella non dimenticare che quello che hai fai all’inter potresti con molta probabilità non averlo farlo altrove un abbraccio capitano amala,1
145288, ehi zii ringo boys belli carichi e forza fino alla fine campioni ,1
70830, viva alisson viva brasile viva roma viva dio ,1
38382, grandissimo gigi ancora grazie per tutto ciò che hai fatto per la tua nostra juve ,1
145291, grande ammirazione per te juan finoallafine forzajuve,1
22891, sei un amore,1
112652, senza dimenticare ad istanbul cosa facevano sul 3 0 a fine primo tempo sono i migliori senza storia,1
22887, ha vinto anche il premio come miglior difensore con 81 voti su 91 impressionante ,1
23007, per me hai dei grandissimi numeri potresti ancora fare benissimo in serie a con i nostri colori mai mollare amala,1
145182, ti amo ,1
59596, il napoli ha sbagliato troppo in una serata in cui era necessario cercare la perfezione ma esce comunque a testa alta complimenti e forza napoli sempre ,1
23105, oltre la radio potresti inquadrare il tuo splendido viso però solo perché ascolti fabrizio ti amo,1
70681, siete forti kuli molto forti e anche molto sfortunati prima o poi la fortuna girerà andate a vincere el può essere una bella occasione ps si nu mostr ,1
145102, complimenti blaise ti aspettiamo x vincere una cosa più importante,1
59628,geniale video di presentazione di che oltretutto è un signor acquisto per il di ,1
112582, grande cristiano sei la storia della nuova juve magico bombee the best ,1
23098, ale il video è un lavoro gigantesco stupendo che apprezziamo un consiglio però la prossima volta mettetelo come primo annuncio ha un impatto x 10 volte,1
145105,come morire a 27 anniii ti ho sempre amato dai tempi dello united ma vederti con i miei colori è una gioia troppo grande benvenuto alla juventus cr7day cristianoronaldo cr7 juventus welcometoju repost forza juve finoallafine,1
59626, rimani alla juve mi raccomando sei il nostro gladiatore noo good ,1
59625, potresti fare un videosaluto in cui dai gli auguri a mio fratello luigi per la sua comunione ne sarebbe felicissimo grazie ,1
145109, grazie a te yuto grande professionista e persona intelligente ed educata come poche nel mondo non solo del calcio ciao,1
23092, hai ragione alvarito è davvero straordinario ci manchi tanto alvarito adorato torna a casa ti aspettiamo ,1
70687, io sono milanista e per le cifre che girano ve lo lascerei tutta la vita,1
23090, magari un giorno sarà sempre ile benvenuto ,1
59621, sempre sul pezzo grande paolo ,1
145114, mi stai uccidendo di gioia grazie per aver scelto la vecchia signora ,1
102708, sei un grandissimo calciatore ma anche un grande trascinatore spero tu resti alla juve per altri 10 anni per me sei il più grande di sempre ,1
145116, sicuro a calcio sei più bravo di quell’altro,1
145117, ahahahahahahha ahahahahahahha ahahahahahahha ahahahahahahha ahahahahahahha ahahahahahahha ahahahahahahha ahahahahahahha ahahahahahahha ahahahahahahha ahahahahahahha ahahahahahahha ahahahahahahha ahahahahahahha,1
131582, firenze non ti dimentica auguri grande borja ,1
59620, con determinazione e perseveranza trionfiamo con l aiuto di dio,1
112586, sei il miglior capitano del mondo grazie di avermi fatto emozionare e sognare sei un campione 29 goal in campionato e puoi fare tantissimo ,1
70695, assolutamente anche perché tantissimi giovani hanno giocato in serie a e rossi potrebbe incredibilmente stupire tutti i movimenti da punta di peso già ce li ha può solo migliorare ,1
59618, e buongiorno anche a te ciccino caro ,1
23077, infiniti auguri di buon compleanno a te che mi sei rimasto nel come pochi altri torna presto pipita ,1
145099, perché rinunciare al 7 piuttosto raddoppia scegli il 77 forza fino alla fine ,1
